Municipio,Setor,Numero de empresas,Mediana_Ecoeficiencia
FERNANDES PINHEIRO,Manufacturing,26,51076.208695652174
FERNANDES PINHEIRO,Trade,8,5804.712410071943
FIGUEIRA,Mining,7,31318.461187327597
FLORESTOPOLIS,Manufacturing,36,20780.0404
FRANCISCO BELTRAO,Manufacturing,81,22090.202467557847
FRANCISCO BELTRAO,Construction,16,153544.26
GOIOERE,Manufacturing,7,11962.65925686093
GUAIRA,Manufacturing,25,35155.20022222222
GUAIRA,Utilities,16,39383.49737
GUAIRA,Trade,6,13433.40696188292
GUAMIRANGA,Manufacturing,3,38.360871647509576
GUARACI,Manufacturing,7,33716.2
GUARANIACU,Manufacturing,5,196.45098451327434
GUARAPUAVA,Manufacturing,219,46554.3
GUARAPUAVA,Construction,12,27932.233957047327
GUARAPUAVA,Trade,41,105055.51599999999
GUARAPUAVA,Agriculture,9,1868.4081967213115
GUARAPUAVA,Mining,4,15802.773529411765
GUARAPUAVA,Transport,5,143590.49787999998
GUARAQUECABA,Manufacturing,8,55150.617197142856
GUARATUBA,Trade,5,45188.002597087376
HONORIO SERPA,Manufacturing,21,9111.409366697993
IBAITI,Manufacturing,15,21117.34693877551
IBAITI,Agriculture,41,7318.410483870968
IBEMA,Manufacturing,10,421506.6297882729
IBIPORA,Manufacturing,50,30622.47035
IBIPORA,Utilities,6,198.84274291326813
IBIPORA,Trade,8,22931.13611904762
IBIPORA,Mining,5,1377508.01
ICARAIMA,Manufacturing,15,237925.23967502324
IMBAU,Manufacturing,16,1944.8193998752588
IMBITUVA,Manufacturing,209,14189.135135135135
IMBITUVA,Transport,16,3005.073968604651
INACIO MARTINS,Manufacturing,9,9775.14065900101
IPIRANGA,Manufacturing,34,45778.15568392857
IPIRANGA,Trade,3,449.74482796892346
IRATI,Manufacturing,38,126742.40227591246
IRATI,Utilities,4,57580.48571428571
IRATI,Construction,6,139612.51971745712
IRATI,Trade,3,1231620.68
ITAIPULANDIA,Manufacturing,8,2019.6371000000001
ITAMBARACA,Utilities,5,1471.13695
ITAPEJARA D'OESTE,Manufacturing,23,50271.14119266055
ITAPERUCU,Manufacturing,4,1647.959005263158
ITAPERUCU,Trade,6,186016.71808153478
IVAI,Manufacturing,5,58356.99825483092
IVATE,Manufacturing,21,8085.241417910448
JACAREZINHO,Manufacturing,156,13981.476443213296
JAGUAPITA,Manufacturing,23,5700.930799999999
JAGUARIAIVA,Manufacturing,91,40882.599334005325
JANDAIA DO SUL,Manufacturing,14,16320.984999999999
JAPURA,Manufacturing,7,60396.57721311475
JARDIM OLINDA,Manufacturing,6,2700532.119473684
JATAIZINHO,Manufacturing,3,1454.1212272727273
JESUITAS,Manufacturing,12,8553.384285714286
JOAQUIM TAVORA,Manufacturing,49,15880.964333333333
JOAQUIM TAVORA,Trade,12,11760.031187214612
JUSSARA,Manufacturing,43,36191.282
LAPA,Manufacturing,71,18693.445882352942
LARANJEIRAS DO SUL,Manufacturing,6,12111.868803851608
LARANJEIRAS DO SUL,Trade,5,36553.64785714286
LOANDA,Manufacturing,58,12116.805
LOBATO,Manufacturing,28,44073.0121308298
LONDRINA,Manufacturing,311,14837.8475
LONDRINA,Business,4,19500.21818181818
LONDRINA,Trade,13,38452.3565
LONDRINA,Mining,8,142.97600588565024
MALLET,Manufacturing,34,4871.465702404718
MANDAGUARI,Manufacturing,72,20363.54466666667
MARECHAL CANDIDO RONDON,Manufacturing,131,31506.20034
MARIALVA,Manufacturing,29,63906.81192857143
MARILANDIA DO SUL,Utilities,9,1246.563596491228
MARILANDIA DO SUL,Trade,3,8907.018901098902
MARINGA,Manufacturing,234,13846.721205412054
MARINGA,Construction,8,10220.225
MARINGA,OtherServices,3,1969.0377515766384
MARIOPOLIS,Manufacturing,6,31309.553188649803
MARIPA,Manufacturing,20,29736.29395774648
MARIPA,Agriculture,7,13975.195423210806
MARMELEIRO,Manufacturing,15,34187.80435526901
MARUMBI,Manufacturing,7,249657.74300000002
MATELANDIA,Manufacturing,19,133719.940625
MATELANDIA,Construction,6,100.7353801221938
MAUA DA SERRA,Manufacturing,32,17043.01235294118
MAUA DA SERRA,Trade,7,43348.886
MEDIANEIRA,Manufacturing,67,145621.08196157284
MEDIANEIRA,Utilities,8,13720.930298196949
MEDIANEIRA,Transport,6,11328.662251028341
MERCEDES,Manufacturing,11,8018.48210866295
MERCEDES,Utilities,12,17557.4943
MERCEDES,Trade,5,3479.9691860465114
MISSAL,Manufacturing,15,29298.814352692076
MISSAL,Trade,6,3433.24947
MOREIRA SALES,Manufacturing,15,1250.728370221328
MORRETES,Manufacturing,8,87138.63663636363
NOVA ESPERANCA,Manufacturing,37,23850.0
NOVA LONDRINA,Manufacturing,36,33887.93662921348
ORTIGUEIRA,Manufacturing,29,123521.71
PAICANDU,Manufacturing,18,26621.196776493576
PALMAS,Manufacturing,109,29374.75
PALMAS,Construction,8,4071.0888338192417
PALMAS,Government,3,1055.6833997722097
PALMAS,Trade,3,89637.06762148408
PALMAS,Agriculture,88,4451.5073999999995
PALMAS,Mining,16,217491.56120596203
PALMAS,Transport,4,664525.9165
PALMEIRA,Manufacturing,27,8055.275090261886
PALOTINA,Manufacturing,49,30316.288399999998
PARAISO DO NORTE,Manufacturing,10,483.6192961432104
PARANACITY,Manufacturing,39,161574.135
PARANAGUA,Manufacturing,180,15082.947971934153
PARANAGUA,Mining,7,13017.835263736264
PARANAGUA,Transport,16,2742.3133055555554
PARANAPOEMA,Manufacturing,24,23227.1517
PARANAVAI,Manufacturing,128,40922.29081818182
PATO BRAGADO,Manufacturing,3,3768.792536035095
PATO BRANCO,Manufacturing,68,47816.59568965517
PATO BRANCO,Construction,7,19790.82255128205
PEABIRU,Manufacturing,7,57676.78
PEROBAL,Manufacturing,12,159795.60395977012
PIEN,Manufacturing,30,94860.90866336634
PINHAIS,Manufacturing,66,19001.470642570283
PINHAIS,Business,3,24730.647435897437
PINHAO,Manufacturing,4,1272957.0671265172
PINHAO,Trade,8,52705.382237399
PIRAI DO SUL,Manufacturing,51,27293.7925
PIRAI DO SUL,Trade,11,3586.942545415778
PIRAI DO SUL,Agriculture,5,476300.7269529412
PIRAQUARA,Manufacturing,8,24053.3205
PITANGA,Manufacturing,9,1011774.4516666667
PONTA GROSSA,Manufacturing,470,15119.6055
PONTA GROSSA,Utilities,9,2576.7638715159756
PONTA GROSSA,Business,4,4809.899539258907
PONTA GROSSA,Construction,18,77306.19
PONTA GROSSA,Trade,36,4612.455575999999
PONTA GROSSA,Mining,18,1265.7795537514592
PORECATU,Manufacturing,10,994.3543327552986
PORTO VITORIA,Manufacturing,6,457.25878
PRADO FERREIRA,Manufacturing,6,28010.452425992946
PRIMEIRO DE MAIO,Manufacturing,5,1373.6838166666666
PRUDENTOPOLIS,Manufacturing,102,15357.408081321475
PRUDENTOPOLIS,Trade,9,11371.941206666666
QUATIGUA,Manufacturing,14,44952.29126213592
QUATRO BARRAS,Manufacturing,122,16955.739323069116
QUATRO PONTES,Manufacturing,13,122676.3075
QUEDAS DO IGUACU,Manufacturing,44,7885.257422307877
QUEDAS DO IGUACU,Trade,7,111707.25403333335
QUERENCIA DO NORTE,Manufacturing,7,9221.686935918147
QUERENCIA DO NORTE,Trade,11,5074.744199849737
REALEZA,Manufacturing,15,121950.27674418605
REALEZA,Trade,7,13498.466947254336
REBOUCAS,Manufacturing,16,5135.1955
RIBEIRAO CLARO,Manufacturing,11,2140.41936
RIBEIRAO DO PINHAL,Manufacturing,7,95149.47
RIBEIRAO DO PINHAL,Trade,9,94078.12
RIO AZUL,Manufacturing,8,2740.188294069862
RIO AZUL,Mining,6,81113.4228828829
RIO BRANCO DO SUL,Manufacturing,136,4914.464166666667
RIO BRANCO DO SUL,Construction,6,25561.253794871795
RIO BRANCO DO SUL,Mining,9,5708.279411764706
RIO BRANCO DO SUL,Transport,4,10720.964479166667
ROLANDIA,Manufacturing,116,18372.17068726314
RONDON,Manufacturing,20,19710.18395
SABAUDIA,Manufacturing,3,6276.974888888889
SANTA CRUZ DE MONTE CASTELO,Manufacturing,33,12238.419182288348
SANTA FE,Manufacturing,3,292592.07081967214
SANTA HELENA,Manufacturing,8,69107.8
SANTA HELENA,Trade,6,7033.529113095239
SANTA HELENA,Mining,4,130419.99178315411
SANTA ISABEL DO IVAI,Manufacturing,24,2463.406
SANTA IZABEL DO OESTE,Trade,7,300408.92055555555
SANTA MARIA DO OESTE,Manufacturing,6,93.80484706985996
SANTA MARIA DO OESTE,Agriculture,7,17231.20049234069
SANTA TEREZA DO OESTE,Manufacturing,9,31437.842142857142
SANTA TEREZA DO OESTE,Trade,7,74166.21718688525
SANTA TEREZINHA DE ITAIPU,Manufacturing,7,1826089.6435714285
SANTA TEREZINHA DE ITAIPU,Trade,10,2057.857637867647
SANTA TEREZINHA DE ITAIPU,Mining,3,10554.1304623664
SANTO INACIO,Manufacturing,46,21465.94029100257
SAO CARLOS DO IVAI,Manufacturing,36,3989.7166335227275
SAO CARLOS DO IVAI,Utilities,15,7830.526968781471
SAO CARLOS DO IVAI,Financial,3,13862.437948717947
SAO JOAO,Manufacturing,7,58711.68493333334
SAO JOSE DOS PINHAIS,Manufacturing,509,11384.135521083856
SAO JOSE DOS PINHAIS,Utilities,21,28650.653488593154
SAO JOSE DOS PINHAIS,Trade,13,38833.0042920354
SAO MATEUS DO SUL,Manufacturing,69,30704.616374622354
SAO MIGUEL DO IGUACU,Manufacturing,20,5900.85
SAO MIGUEL DO IGUACU,Construction,3,5054.68
SAO MIGUEL DO IGUACU,Trade,6,164.61705261019702
SAO PEDRO DO IVAI,Manufacturing,51,32794.12564971751
SAO PEDRO DO PARANA,Manufacturing,10,35256.7279
SAO PEDRO DO PARANA,Mining,8,199325.13272727272
SAO TOME,Manufacturing,11,112575.66699999999
SARANDI,Manufacturing,44,14314.776908482143
SARANDI,Construction,6,68.25171950629235
SAUDADE DO IGUACU,Manufacturing,6,103229.705
SENGES,Manufacturing,85,10288.855625
SERRANOPOLIS DO IGUACU,Trade,3,136.92531481421594
SERTANOPOLIS,Manufacturing,16,9619.13
SIQUEIRA CAMPOS,Manufacturing,6,30125.4965
SIQUEIRA CAMPOS,Trade,20,4645.522688172043
TAMARANA,Utilities,14,120384.76916666667
TAMBOARA,Manufacturing,7,9715.990515463916
TAPEJARA,Manufacturing,32,64124.63003023259
TAPEJARA,Trade,3,72789.92375
TEIXEIRA SOARES,Manufacturing,5,2068.263060200669
TELEMACO BORBA,Manufacturing,102,16115.018333333333
TELEMACO BORBA,Agriculture,9,43078.0975
TERRA BOA,Manufacturing,14,61722.58598130842
TERRA RICA,Manufacturing,20,10462.65590387597
TERRA ROXA,Mining,8,59963.69282730924
TIBAGI,Manufacturing,9,19683.065267010308
TIBAGI,Trade,4,16701.051304587156
TRES BARRAS DO PARANA,Manufacturing,10,8446.913202456286
TUPASSI,Manufacturing,29,26682.95895
TURVO,Manufacturing,35,1634.5156153846153
TURVO,Mining,6,31512.34451432042
UBIRATA,Manufacturing,37,50704.310000000005
UMUARAMA,Manufacturing,81,80570.94583333333
UMUARAMA,Business,3,16189265.454
UMUARAMA,Construction,9,881.8248530259367
UMUARAMA,Trade,5,81800.82511428572
UNIAO DA VITORIA,Manufacturing,62,14107.8525578369
UNIAO DA VITORIA,Mining,4,6503.200549221971
VENTANIA,Manufacturing,32,3881.733818556701
VENTANIA,Trade,7,10172.406788321168
VENTANIA,Agriculture,40,59710.51230676329
VERA CRUZ DO OESTE,Trade,3,125838.811875
VIRMOND,Manufacturing,8,894.5873939086295
ABREU E LIMA,Manufacturing,21,108340.375
AFRANIO,Manufacturing,43,70476.69633333334
ARARIPINA,Manufacturing,204,20559.936666666665
ARARIPINA,Business,3,321.65339983374895
ARARIPINA,Trade,3,39213.0
ARARIPINA,Mining,8,4443.25658663521
BARREIROS,Mining,6,9245.31428917749
BELO JARDIM,Manufacturing,49,27571.096666666665
BEZERROS,Manufacturing,13,20540.9972897983
BODOCO,Manufacturing,5,165485.37960000001
BOM CONSELHO,Manufacturing,15,22830.839056074765
BOM CONSELHO,Trade,3,68671931.0
BUENOS AIRES,Manufacturing,18,109927.80480000001
BUIQUE,OtherServices,10,49552.09375758488
CABO DE SANTO AGOSTINHO,Manufacturing,352,9274.261766666667
CABO DE SANTO AGOSTINHO,Utilities,31,10348.359853571428
CABO DE SANTO AGOSTINHO,Agriculture,4,357.6916810279068
CABO DE SANTO AGOSTINHO,Transport,6,9314.689031800113
CABROBO,Manufacturing,12,468.17455915989245
CAMARAGIBE,Manufacturing,7,45065.5147368421
CARNAIBA,Mining,8,30839.304319047227
CARPINA,Manufacturing,49,44372.5412
CARUARU,Manufacturing,142,25067.57266945513
CARUARU,Construction,7,55008.14366666667
CARUARU,Trade,4,2127409.75
CARUARU,OtherServices,18,22854.75420379186
CORTES,Manufacturing,9,7392.708055555555
CUSTODIA,Manufacturing,30,13519.550919811321
DORMENTES,Manufacturing,11,156121.3293375
ESCADA,Manufacturing,6,1288641.0
FEIRA NOVA,Manufacturing,11,37729.66583892618
FERREIROS,Manufacturing,9,112.55555555555556
FREI MIGUELINHO,OtherServices,6,856362.4133333333
GARANHUNS,Manufacturing,22,14326.10041056059
GLORIA DO GOITA,Manufacturing,10,538.0347197483029
IGARASSU,Manufacturing,105,109330.08
IGARASSU,Utilities,25,16373.0
INAJA,Manufacturing,12,1653.3123417350903
IPOJUCA,Manufacturing,80,20755.359
IPOJUCA,Utilities,24,31528.556771259704
IPOJUCA,Construction,7,7953.547631578947
IPOJUCA,Trade,20,2414.2323945424987
IPUBI,Manufacturing,138,22859.782916666667
IPUBI,Business,3,1614446.3908906318
IPUBI,Mining,25,11338.390755699236
ITAPISSUMA,Manufacturing,45,16393.35090909091
ITAQUITINGA,Mining,3,14529.951909090909
JABOATAO DOS GUARARAPES,Manufacturing,84,36756.07001236094
JABOATAO DOS GUARARAPES,Utilities,9,431.6408860275021
JABOATAO DOS GUARARAPES,Construction,14,12355.431977037544
JOAO ALFREDO,Manufacturing,3,592.9212406976744
JOAQUIM NABUCO,Manufacturing,25,21620.94
LAGOA DO CARRO,Manufacturing,5,91882.70665441177
LAGOA DO ITAENGA,Manufacturing,55,49387.426942180835
LAGOA DO ITAENGA,Utilities,16,230.77515925392385
LIMOEIRO,Manufacturing,16,8386.187743300423
MORENO,Manufacturing,19,176122.5327111111
NAZARE DA MATA,Manufacturing,6,271368.4411764706
OLINDA,Construction,8,5801.76131111111
OURICURI,Manufacturing,50,19989.98522727273
OURICURI,Mining,25,3251.184
PALMARES,Manufacturing,10,57229.370233333335
PARANATAMA,Manufacturing,4,209686.95275699082
PAUDALHO,Manufacturing,147,50795.89361904762
PEDRA,Manufacturing,21,14337.96988235294
PESQUEIRA,Manufacturing,20,3058.751288244767
PETROLANDIA,Manufacturing,8,2665.6261756088625
PETROLANDIA,Trade,9,81972.30704595186
PETROLINA,Manufacturing,96,52619.394375
PETROLINA,Utilities,19,250557.71625
PETROLINA,Construction,4,1904.10191
PETROLINA,Mining,4,6454633.8383
QUIPAPA,Manufacturing,6,727.3893548409044
RECIFE,Manufacturing,64,18329.054750000003
RECIFE,Utilities,58,11371.727833333334
RIACHO DAS ALMAS,OtherServices,9,2080.348078250863
RIBEIRAO,Manufacturing,21,88189.23821039904
RIO FORMOSO,Manufacturing,13,12907.703895601358
SANTA CRUZ DO CAPIBARIBE,Manufacturing,3,97206.24435114504
SANTA MARIA DA BOA VISTA,Manufacturing,4,3415.4099316378024
SANTA MARIA DA BOA VISTA,Mining,4,42232.49396858169
SAO BENTO DO UNA,Manufacturing,8,30133.982291666664
SAO CAITANO,Manufacturing,14,14672.50630690567
SAO JOSE DO BELMONTE,Manufacturing,15,17844.275229357798
SAO LOURENCO DA MATA,Manufacturing,8,17035.759636363637
SERRA TALHADA,Manufacturing,32,7719.726847400285
SERTANIA,Manufacturing,27,116261.167625
SURUBIM,OtherServices,7,44775.59353125
TABIRA,Manufacturing,12,2710.5679076312394
TACAIMBO,Manufacturing,16,89913.52055555556
TIMBAUBA,Manufacturing,12,189354.40149999998
TORITAMA,Manufacturing,77,10767.27490625
TORITAMA,Trade,3,2296657.8526003053
TORITAMA,OtherServices,41,4403.7024
TUPARETAMA,Manufacturing,7,27684.572574380167
VERDEJANTE,Mining,4,195169.4644
VERTENTE DO LERIO,Manufacturing,3,6461.365842338352
VERTENTE DO LERIO,Business,3,11012.71264367816
VERTENTE DO LERIO,Mining,19,70866.46135210084
VERTENTES,Manufacturing,9,141347.67115183247
VERTENTES,OtherServices,5,1066170.6936666665
VICENCIA,Manufacturing,32,3552.128366521739
VITORIA DE SANTO ANTAO,Manufacturing,75,30886.17480769231
VITORIA DE SANTO ANTAO,Utilities,7,1598.7453333333333
BURITI DOS LOPES,Manufacturing,4,2635040.0009999997
CABECEIRAS DO PIAUI,Manufacturing,7,113349.46
CASTELO DO PIAUI,Mining,7,127245.83910714285
FRONTEIRAS,Manufacturing,3,31347.82833739938
ILHA GRANDE,Manufacturing,6,973.6863598326361
JUAZEIRO DO PIAUI,Mining,4,549.9458068062827
PARNAIBA,Manufacturing,13,44807.25
PICOS,Trade,8,17979.689076682316
PIRIPIRI,Manufacturing,8,1313.7531806615775
SUSSUAPARA,Manufacturing,6,20634.864201923076
TERESINA,Manufacturing,106,34784.1470963802
TERESINA,Utilities,8,3153.5763391717373
TERESINA,Construction,11,54484.41146226415
TERESINA,Government,9,2863.3531106870228
TERESINA,Trade,8,7253.124642442984
UNIAO,Manufacturing,11,12201.2615
URUCUI,Manufacturing,19,4632.3471
ANGRA DOS REIS,Mining,6,117305.95690996504
APERIBE,Manufacturing,16,123917.0268382353
ARARUAMA,Manufacturing,6,1615430.1396666665
AREAL,Manufacturing,22,144062.60129032258
BARRA DO PIRAI,Manufacturing,54,9367.074796747967
BARRA MANSA,Manufacturing,83,10754.209443758898
BARRA MANSA,Utilities,7,2183.0666071428573
BARRA MANSA,Business,7,55507.55839473684
BARRA MANSA,Trade,7,20080.874760000002
BARRA MANSA,Mining,9,8577.792994652407
BARRA MANSA,Transport,5,6281.418833387045
BELFORD ROXO,Manufacturing,50,34606.018375690604
BELFORD ROXO,Business,32,5311.230778002751
BELFORD ROXO,Transport,7,90375.0
BOM JARDIM,Manufacturing,14,5791.903583333334
BOM JESUS DO ITABAPOANA,Manufacturing,3,16991979.099090908
CABO FRIO,Manufacturing,9,33514.83462068965
CACHOEIRAS DE MACACU,Manufacturing,17,77680.24975903615
CACHOEIRAS DE MACACU,Construction,3,2714158.6695
CAMPOS DOS GOYTACAZES,Manufacturing,150,16462.18952580404
CAMPOS DOS GOYTACAZES,Utilities,6,56766.68246851023
CAMPOS DOS GOYTACAZES,Construction,8,114561.44619999999
CAMPOS DOS GOYTACAZES,Mining,4,5623.103545040974
CARMO,Manufacturing,23,11228.505627876397
CARMO,Trade,8,34352.856924100444
COMENDADOR LEVY GASPARIAN,Manufacturing,4,233718.0951904762
COMENDADOR LEVY GASPARIAN,Trade,6,17341.487519571638
COMENDADOR LEVY GASPARIAN,Transport,13,7036.99
DUQUE DE CAXIAS,Manufacturing,380,35571.942903225805
DUQUE DE CAXIAS,Utilities,58,45305.22235
DUQUE DE CAXIAS,Business,26,5738.223739999999
DUQUE DE CAXIAS,Construction,11,10803.630571690173
DUQUE DE CAXIAS,Trade,10,63155.32720362319
GUAPIMIRIM,Manufacturing,27,202463.80866666668
GUAPIMIRIM,Utilities,3,1047936.4700000001
GUAPIMIRIM,Mining,6,2355.0003545454547
ITABORAI,Manufacturing,18,28632.97488683909
ITABORAI,Utilities,6,206400.61035294118
ITABORAI,Mining,10,123881.21023352165
ITAGUAI,Manufacturing,6,387414.95174999995
ITAGUAI,Mining,3,120007.18658333333
ITALVA,Business,3,40178.17621372032
ITALVA,Mining,15,3331.5455850965104
ITAOCARA,Manufacturing,18,70402.1185
ITAPERUNA,Manufacturing,10,223399.8793968476
ITAPERUNA,Trade,3,4564.7010287241155
ITATIAIA,Manufacturing,58,18809.9106
JAPERI,Manufacturing,61,39169.6289092729
JAPERI,Mining,4,3770.7651474600493
MACAE,Manufacturing,42,29381.040577465195
MACAE,Utilities,37,6447.276023856859
MACAE,Business,14,16921.01671641791
MACAE,Construction,14,107494.06139534884
MACAE,Trade,6,120368.59219134602
MACAE,Mining,570,15720.443333333333
MACAE,OtherServices,52,16200.937666666665
MACUCO,Manufacturing,24,7421.061690024732
MAGE,Manufacturing,6,552379.9966099672
MARICA,Manufacturing,9,34991.357376886
MIGUEL PEREIRA,Manufacturing,7,141745.1842857143
MIRACEMA,Manufacturing,12,10617.55575
NATIVIDADE,Business,3,2893.1932159442727
NATIVIDADE,Mining,3,312.1317113916157
NITEROI,Manufacturing,37,26252.156440677965
NITEROI,Utilities,28,70856.115
NITEROI,Transport,18,116236.08872546029
NOVA FRIBURGO,Manufacturing,38,403432.0
NOVA FRIBURGO,Utilities,5,516.8671061643836
NOVA FRIBURGO,Construction,3,358921.91069626174
NOVA FRIBURGO,Trade,4,346.8453064275037
NOVA IGUACU,Manufacturing,26,27436.04464040025
NOVA IGUACU,Business,4,338.9369105926833
NOVA IGUACU,Construction,6,471101.1
NOVA IGUACU,Mining,12,3241981.6284285714
PARACAMBI,Manufacturing,4,83881.28877293924
PARAIBA DO SUL,Manufacturing,20,75411.910575
PARATY,Mining,6,17345.4811375
PATY DO ALFERES,Mining,6,115120.8228888889
PETROPOLIS,Manufacturing,68,17955.643677058397
PINHEIRAL,Manufacturing,54,11720.826598601736
PIRAI,Manufacturing,10,46906.30590150556
PIRAI,Construction,7,91448.32
PIRAI,Trade,4,4292.700150000001
PIRAI,Mining,3,238.35395242758776
PORCIUNCULA,Manufacturing,3,31681396.93
PORTO REAL,Manufacturing,70,8198.264615384616
QUEIMADOS,Manufacturing,79,14960.516666666666
QUEIMADOS,Utilities,20,3180.4420701986755
QUISSAMA,Manufacturing,23,26942.571428571428
RESENDE,Manufacturing,163,9499.066278915574
RESENDE,Utilities,4,2344.5933710106383
RESENDE,Trade,12,9247.464429347827
RESENDE,Mining,4,168899.45178333332
RIO BONITO,Manufacturing,16,3722.8292
RIO DAS FLORES,Trade,8,219380.30741747183
RIO DAS OSTRAS,Manufacturing,9,21350.12934139785
RIO DAS OSTRAS,Business,4,812259.7020211852
RIO DAS OSTRAS,Mining,16,128044.327
RIO DE JANEIRO,Manufacturing,1070,29561.0
RIO DE JANEIRO,Utilities,99,13766.508947368422
RIO DE JANEIRO,Business,68,9834.433333333334
RIO DE JANEIRO,Construction,63,18451.93548136646
RIO DE JANEIRO,Trade,33,172333.86033333332
RIO DE JANEIRO,Mining,291,22111.040686813187
RIO DE JANEIRO,Transport,4,2606636.495
RIO DE JANEIRO,OtherServices,13,632614.32
SANTO ANTONIO DE PADUA,Manufacturing,105,13213.5465
SAO FIDELIS,Mining,4,43678.381443318314
SAO GONCALO,Manufacturing,52,17948.99293859649
SAO GONCALO,Construction,9,150071.27784313724
SAO GONCALO,OtherServices,5,37509.75
SAO JOAO DA BARRA,Manufacturing,36,52594.164067366495
SAO JOAO DA BARRA,Construction,7,84256.67119402986
SAO JOAO DA BARRA,Mining,4,36468.83135375985
SAO JOAO DA BARRA,Transport,8,13545.494826254826
SAO JOAO DE MERITI,Manufacturing,5,29346.78325
SAO JOSE DO VALE DO RIO PRETO,Mining,4,1286644.9721538462
SAO PEDRO DA ALDEIA,Utilities,5,44276.5009
SAO PEDRO DA ALDEIA,Construction,8,17194.6766
SAO PEDRO DA ALDEIA,Government,5,44176.992647058825
SAQUAREMA,Manufacturing,4,575.5972380801688
SEROPEDICA,Manufacturing,28,30343.9948
SEROPEDICA,Utilities,36,16907.834655664585
SEROPEDICA,Mining,12,2102743.4899999998
TANGUA,Manufacturing,8,14898.477557296821
TERESOPOLIS,Manufacturing,48,102891.19047619047
TRES RIOS,Manufacturing,59,72055.30056944444
VASSOURAS,Construction,4,1668413.5259999998
VASSOURAS,Trade,5,397112.2989534884
VASSOURAS,Mining,5,1605.9674243624268
VOLTA REDONDA,Manufacturing,48,23880.11278787879
VOLTA REDONDA,Utilities,5,1334.3375568965516
VOLTA REDONDA,Construction,5,53454.209675
VOLTA REDONDA,Mining,8,26409.909567740062
ACARI,Manufacturing,34,8715.720292105263
ALTO DO RODRIGUES,Utilities,18,17202.31743034038
ALTO DO RODRIGUES,Business,4,1665724.84375
ALTO DO RODRIGUES,Mining,28,16795.521735961902
APODI,Manufacturing,28,11281.685733515413
AREIA BRANCA,Manufacturing,8,81237.18846153846
AREIA BRANCA,Mining,7,11022.373240607736
ARES,Manufacturing,21,12726.333799999999
ASSU,Manufacturing,38,51244.293671875
ASSU,Mining,6,6541.687000000001
ASSU,Transport,6,212.61904240832908
BAIA FORMOSA,Manufacturing,18,7313.23828185907
BAIA FORMOSA,Utilities,21,8520.11105948938
BARAUNA,Manufacturing,24,194372.10188333332
BARAUNA,Business,4,2484523.905
BARAUNA,Trade,14,65584.829375
BARAUNA,Mining,28,177731.20368131867
BARCELONA,Manufacturing,4,13011.706299999998
BREJINHO,Manufacturing,6,67584.50238888888
CAICO,Manufacturing,3,1934.832199312715
CANGUARETAMA,Manufacturing,9,18614.098285714284
CARAUBAS,Mining,7,1088.6249293880296
CARNAUBA DOS DANTAS,Manufacturing,292,9248.023151612902
CARNAUBA DOS DANTAS,Transport,8,5804.127855226271
CARNAUBAIS,Utilities,8,2335240.79
CEARA-MIRIM,Manufacturing,7,7645.7681302803085
CRUZETA,Manufacturing,31,12230.859925
CURRAIS NOVOS,Manufacturing,22,97794.71786885246
EQUADOR,Trade,10,105496.3890909091
EQUADOR,Mining,12,28506.649053493235
GOIANINHA,Manufacturing,7,30612.0985
GOVERNADOR DIX-SEPT ROSADO,Manufacturing,5,438.07563025210084
GUAMARE,Manufacturing,32,5001.889852740462
ITAJA,Manufacturing,72,24268.10262192445
JARDIM DE PIRANHAS,Manufacturing,53,9851.133328659187
JARDIM DE PIRANHAS,Trade,15,34828.6586388889
JARDIM DO SERIDO,Manufacturing,39,50946.69787985866
JARDIM DO SERIDO,OtherServices,9,653823.6344
JOAO CAMARA,Mining,4,155457.77345182723
JUCURUTU,Manufacturing,17,3824.3446999999996
JUCURUTU,Construction,3,93063.9606
LAJES,Manufacturing,4,1003561.1509190476
LAJES PINTADAS,Manufacturing,10,45134.81
MACAIBA,Manufacturing,103,29415.561988919224
MACAIBA,Utilities,9,29122.207263761364
MACAIBA,Construction,8,294164.5656
MACAIBA,Mining,4,213.22120498159506
MACAIBA,Transport,5,124447.62785714286
MACAU,Mining,11,29112.3014
MOSSORO,Manufacturing,96,35804.07824285715
MOSSORO,Business,4,52874.595
MOSSORO,Trade,60,17069.11069268829
MOSSORO,Mining,31,21264.13357857143
NATAL,Manufacturing,70,25387.535
NATAL,Utilities,4,1078051.1624999999
NATAL,Business,4,4467.756591862017
NATAL,Construction,7,25203.13142857143
NATAL,Trade,4,374736.763255814
NATAL,Mining,28,16927.09455994152
NISIA FLORESTA,Manufacturing,4,56796.35625282965
PARELHAS,Manufacturing,122,13253.563231707318
PARELHAS,Business,5,311882.0338983051
PARELHAS,Construction,6,3916.128326923077
PARELHAS,Trade,5,98.60747663551402
PARELHAS,Mining,22,21330.657065624997
PARELHAS,OtherServices,3,81020.29407407407
PARNAMIRIM,Manufacturing,23,17203.8728
PENDENCIAS,Manufacturing,14,117916.06124150538
SANTA CRUZ,Manufacturing,31,61434.92
SANTANA DO SERIDO,Manufacturing,11,18227.88085106383
SANTANA DO SERIDO,OtherServices,3,40844.79
SAO JOSE DE MIPIBU,Manufacturing,18,28993.787030141844
SAO JOSE DE MIPIBU,OtherServices,4,137665.21091439395
SAO JOSE DO CAMPESTRE,Manufacturing,26,1451.805092
