Municipio,Setor,Numero de empresas,Mediana_Ecoeficiencia
CAIAPONIA,Manufacturing,10,3433.459725659485
CAIAPONIA,Trade,23,393.8920982142857
CAIAPONIA,Mining,8,1.3590279373274996
CALDAS NOVAS,Manufacturing,21,426.975012130034
CALDAS NOVAS,Trade,79,1702.2835138800074
CALDAS NOVAS,Mining,7,1205.3578
CALDAS NOVAS,OtherServices,19,526.0317777777777
CAMPESTRE DE GOIAS,Trade,16,2930.2848612903226
CAMPINACU,Trade,14,1171.399422972973
CAMPINORTE,Trade,6,1322.7663872491146
CAMPINORTE,Transport,5,2838.2898
CAMPO ALEGRE DE GOIAS,Trade,12,4462.91352
CAMPO LIMPO DE GOIAS,Manufacturing,20,811.337336306158
CAMPOS BELOS,Trade,9,7586.166666666667
CARMO DO RIO VERDE,Manufacturing,7,12.990522353911961
CARMO DO RIO VERDE,Trade,8,795.0250333333335
CASTELANDIA,Trade,8,8181.440309523809
CATALAO,Manufacturing,83,497.27145
CATALAO,Trade,233,383.67038461538465
CATALAO,Construction,17,4465.02
CATALAO,Transport,13,6234.507062500001
CATALAO,Mining,71,136.4531279495991
CATALAO,OtherServices,7,33.462737426677016
CATURAI,Manufacturing,28,776.5895098742138
CATURAI,Trade,5,1673.569476510067
CATURAI,Agriculture,4,715.2229146153846
CAVALCANTE,Trade,9,3572.03725
CERES,Manufacturing,11,2532.952222222222
CERES,Utilities,5,1780.4297911131946
CERES,Trade,14,6552.745571428572
CHAPADAO DO CEU,Manufacturing,94,17.270406617105223
CHAPADAO DO CEU,Trade,8,33060.38898709677
CHAPADAO DO CEU,Agriculture,10,9.199713391076518
CIDADE OCIDENTAL,Manufacturing,21,792.9961468113645
CIDADE OCIDENTAL,Trade,9,16354.53344
CIDADE OCIDENTAL,Business,17,67.91154471544716
COCALZINHO DE GOIAS,Manufacturing,14,53.72078596153845
COCALZINHO DE GOIAS,Trade,5,4140.980181818182
CORUMBAIBA,Manufacturing,51,210.13399687699172
CORUMBAIBA,Trade,9,888.6945528455284
CORUMBAIBA,Construction,6,1288.4935604955106
CRISTALINA,Manufacturing,14,125.07993933333334
CRISTALINA,Trade,91,349.9486833333333
CRIXAS,Trade,13,304987.98353982304
CRIXAS,Mining,16,36591.294972222226
CROMINIA,Trade,14,5181.882077777778
CUMARI,Trade,3,897.9472
CUMARI,Mining,10,1859.72753875
DAVINOPOLIS,Manufacturing,10,569.9638425
DAVINOPOLIS,Trade,20,347.2314244702666
DAVINOPOLIS,Agriculture,9,810.832443148688
DOVERLANDIA,Trade,18,2880.38745
EDEALINA,Manufacturing,40,357.19006034876367
EDEIA,Manufacturing,123,64.94001754385964
EDEIA,Trade,38,2514.763886877828
FAINA,Mining,3,2695.2295591666666
FAZENDA NOVA,Manufacturing,20,3781.8632911392406
FORMOSA,Manufacturing,36,4712.272316037735
FORMOSA,Trade,53,2148.1648
FORMOSA,Mining,11,21.498360435
FORMOSA,OtherServices,17,80.94775241935483
FORMOSO,Mining,7,0.06294718231529096
GOIANAPOLIS,Manufacturing,23,75.37264335664337
GOIANDIRA,Manufacturing,6,6412108.375483889
GOIANDIRA,Mining,36,1132.906246153846
GOIANESIA,Manufacturing,515,347.26257499999997
GOIANESIA,Utilities,10,0.001809939150599617
GOIANESIA,Trade,28,2797.748583928572
GOIANESIA,Agriculture,13,24147.416666666668
GOIANESIA,Mining,4,9635.863175
GOIANESIA,OtherServices,13,22.1183275165572
GOIANIA,Manufacturing,963,290.5101024842462
GOIANIA,Utilities,18,111.93010760869565
GOIANIA,Trade,1827,1123.7478991596638
GOIANIA,Business,26,1500.8466999999998
GOIANIA,Construction,54,452.76145333333335
GOIANIA,Transport,162,293.29660416666667
GOIANIRA,Manufacturing,67,335.52668
GOIANIRA,Trade,20,2943.6378417687074
GOIAS,Trade,14,4180.8273190123455
GOIAS,Agriculture,9,927815.2336
GOIATUBA,Manufacturing,130,28.780578766968326
GOIATUBA,Trade,61,3395.122957142857
GOIATUBA,Transport,4,2557.8132
GOIATUBA,Agriculture,112,214.02136363636365
GUAPO,Utilities,6,72.78994105407416
GUAPO,Trade,20,964.6713848484849
GUAPO,Mining,17,273.0162133333333
GUARANI DE GOIAS,Mining,7,992.4122
INACIOLANDIA,Trade,35,1607.8660444444445
INDIARA,Manufacturing,12,15.47243863033518
INDIARA,Trade,10,423.444095
INDIARA,Mining,35,620.8270562565721
INHUMAS,Manufacturing,67,96.63098878695209
INHUMAS,Trade,98,2422.396052840909
INHUMAS,Agriculture,11,831.7280736301369
IPAMERI,Manufacturing,118,287.95718928571426
IPAMERI,Trade,21,4621.227445454546
IPORA,Manufacturing,16,52.62745049757669
IPORA,Trade,26,1180.0071200000002
IPORA,Mining,14,77285.7750097826
IPORA,OtherServices,4,3.192265335494355
ITABERAI,Manufacturing,101,700.5774166666667
ITABERAI,Trade,48,2059.33854234073
ITABERAI,Transport,20,50803.58521262648
ITABERAI,Agriculture,15,391762.94479830144
ITABERAI,OtherServices,6,13.988044137816384
ITAPACI,Manufacturing,45,103.50736685393258
ITAPACI,Trade,5,432.0805555555556
ITAPIRAPUA,Trade,4,2355.49804
ITAPURANGA,Manufacturing,19,44.17698081734779
ITAPURANGA,Trade,4,572.375624868421
ITARUMA,Trade,26,1060.8221041666666
ITAUCU,Manufacturing,19,401.9903448888889
ITAUCU,Trade,4,2735.927239285714
ITUMBIARA,Manufacturing,514,67.4210378693731
ITUMBIARA,Trade,165,564.761716535433
ITUMBIARA,Transport,8,2312.5938628158847
ITUMBIARA,Mining,5,103.66666666666667
ITUMBIARA,OtherServices,8,35.84150996610388
JANDAIA,Manufacturing,30,179.48998787737108
JANDAIA,Trade,8,991.78526
JARAGUA,Trade,34,265.9387586589952
JARAGUA,Agriculture,7,2631.312727272727
JARAGUA,Mining,7,506.0933529411764
JATAI,Manufacturing,203,482.6497798123421
JATAI,Utilities,18,850.2588804775077
JATAI,Trade,197,1019.4100112781955
JATAI,Transport,13,9334.02748
JATAI,OtherServices,9,8.428188669827803
JUSSARA,Manufacturing,6,2067.0902597402596
JUSSARA,Trade,4,473.2524915877665
LAGOA SANTA,Manufacturing,460,605.4525555555556
LAGOA SANTA,Utilities,7,67.34666744240168
LAGOA SANTA,Trade,70,1175.0160266001662
LAGOA SANTA,Business,5,1538.3911530612245
LAGOA SANTA,Construction,47,778.5718446601941
LAGOA SANTA,Transport,159,434.2348059214056
LAGOA SANTA,Government,8,979.1688733990147
LAGOA SANTA,OtherServices,30,2726.9078062678063
LEOPOLDO DE BULHOES,Manufacturing,7,11.370308342670876
LEOPOLDO DE BULHOES,Trade,12,2363.4705833333333
LEOPOLDO DE BULHOES,Transport,118,890.5365625515512
LUZIANIA,Manufacturing,101,127.57916216216216
LUZIANIA,Utilities,13,2561.0948666666663
LUZIANIA,Trade,218,1596.8793885617742
LUZIANIA,Mining,5,0.06702085192243022
LUZIANIA,OtherServices,17,306.52130735925965
MARA ROSA,Manufacturing,11,445.2382569444444
MATRINCHA,Trade,14,759.3657391304348
MINACU,Trade,3,2997.2044053819445
MINACU,Mining,112,113.25643956043956
MINEIROS,Manufacturing,271,298.3267069531191
MINEIROS,Trade,39,2191.217841216216
MINEIROS,Business,3,573.75225
MINEIROS,Agriculture,56,78.94846811995244
MINEIROS,OtherServices,14,26.508081979891724
MONTES CLAROS DE GOIAS,Manufacturing,56,18.01198446737632
MONTES CLAROS DE GOIAS,Trade,9,5576.5647850000005
MONTES CLAROS DE GOIAS,Transport,8,1086.3368636363637
MONTIVIDIU,Manufacturing,9,340.54215999999997
MONTIVIDIU,Trade,38,843.5665533333333
MONTIVIDIU,Mining,8,62.98503057471592
MONTIVIDIU DO NORTE,Mining,4,4069849.8949999996
MOSSAMEDES,Business,6,45699.85188888889
MOSSAMEDES,Mining,6,908.8557222222222
MOZARLANDIA,Manufacturing,38,97.74142546583852
MUNDO NOVO,Trade,25,2076.0722158953567
MUNDO NOVO,Mining,8,12211.037792582418
NAZARIO,Manufacturing,56,376.95481747418
NAZARIO,Trade,3,161.28046
NAZARIO,Transport,129,1273.7812917291185
NEROPOLIS,Manufacturing,10,88021.29097046595
NEROPOLIS,Trade,13,121.91923703703704
NIQUELANDIA,Construction,8,6.398246166666667
NIQUELANDIA,Mining,111,3795.6189944444445
NOVA AMERICA,Trade,9,968.3964635875402
NOVA AURORA,Manufacturing,14,322.50959
NOVA AURORA,Trade,3,72.61836502392345
NOVA GLORIA,Trade,21,805.4542
NOVA ROMA,Mining,4,4528.201309791935
NOVA VENEZA,Manufacturing,29,291.9853737373737
NOVA VENEZA,Utilities,10,56.98855549156726
NOVA VENEZA,Trade,4,1020.2906386819249
NOVO GAMA,Manufacturing,33,14449.664
NOVO GAMA,Trade,49,2762.359625
NOVO GAMA,OtherServices,12,4124.11035745614
ORIZONA,Manufacturing,28,1630.7247655398037
ORIZONA,Trade,3,1404.9663500000001
OURO VERDE DE GOIAS,Manufacturing,8,5463.3942307692305
OUVIDOR,Manufacturing,109,63.83546798029557
OUVIDOR,Trade,16,517.0869708333333
OUVIDOR,Business,6,111.15692666547152
OUVIDOR,Mining,51,93.52326433248483
PADRE BERNARDO,Trade,70,1955.4741688473791
PADRE BERNARDO,Mining,3,9580.936300000001
PALMEIRAS DE GOIAS,Manufacturing,226,417.6363231305695
PALMEIRAS DE GOIAS,Utilities,11,405.61535755305863
PALMEIRAS DE GOIAS,Trade,70,1339.2434637345677
PALMINOPOLIS,Manufacturing,10,1045.724507699639
PALMINOPOLIS,Trade,13,2607.801204172876
PANAMA,Trade,13,7081.072533333334
PARANAIGUARA,Trade,14,9039.35439
PARAUNA,Manufacturing,15,846.902
PARAUNA,Trade,23,1788.4841
PARAUNA,Transport,6,1029.23945
PARAUNA,Agriculture,75,337.841667
PARAUNA,OtherServices,4,27.8836747075134
PEROLANDIA,Manufacturing,105,210.16280749623274
PETROLINA DE GOIAS,Trade,19,3108.5
PILAR DE GOIAS,Trade,24,90640.15270833333
PILAR DE GOIAS,Mining,23,36717.06023885814
PIRACANJUBA,Manufacturing,18,1391.22405
PIRACANJUBA,Trade,6,2879.7479179411766
PIRACANJUBA,OtherServices,9,47.92256090623532
PIRENOPOLIS,Manufacturing,33,153.52006369426752
PIRENOPOLIS,Trade,5,45.885744
PIRES DO RIO,Trade,33,213.45741362637364
PLANALTINA,Manufacturing,3,16.032435557714148
PLANALTINA,Trade,31,10377.253165277778
PLANALTINA,Mining,3,5.878139885481215
PONTALINA,Trade,9,1859.8647700000001
PORANGATU,Manufacturing,116,77.33004945063146
PORANGATU,Trade,14,3688.2237138888886
PORANGATU,Mining,8,12878.825171179584
PORANGATU,OtherServices,3,30.654561119707413
PORTEIRAO,Manufacturing,24,998.5670540935672
PORTELANDIA,Trade,15,514.0880714285714
POSSE,Manufacturing,9,20.1100075
POSSE,Trade,37,779.314
POSSE,Mining,9,10.987142
QUIRINOPOLIS,Manufacturing,210,192.31496666666666
QUIRINOPOLIS,Trade,23,1089.2301138888888
QUIRINOPOLIS,OtherServices,13,89.08124681094117
RIALMA,Manufacturing,60,2251.459097664116
RIALMA,Trade,9,2071.79718875502
RIANAPOLIS,Trade,4,1046.1643333333334
RIO QUENTE,Trade,123,143.38053669576462
RIO VERDE,Manufacturing,289,112.14241090351726
RIO VERDE,Utilities,12,368.8885678193589
RIO VERDE,Trade,416,1769.0511671712077
RIO VERDE,Business,9,1422.4019607843136
RIO VERDE,Construction,7,2947510.8094999995
RIO VERDE,Transport,36,5870.85355
RIO VERDE,Agriculture,22,204.979241
RIO VERDE,Mining,12,15.938415148063783
RIO VERDE,OtherServices,17,7.569707348080346
RUBIATABA,Manufacturing,8,85.17276934460887
RUBIATABA,Trade,9,17271.341193144424
SANCLERLANDIA,Trade,3,629.4221547619047
SANTA BARBARA DE GOIAS,Manufacturing,12,61.52823837209302
SANTA BARBARA DE GOIAS,Mining,6,647.6619814259406
SANTA FE DE GOIAS,Manufacturing,27,348.79676707497185
SANTA HELENA DE GOIAS,Manufacturing,38,65.55405973459371
SANTA HELENA DE GOIAS,Trade,45,3123.304079831232
SANTA HELENA DE GOIAS,Construction,49,7765.933815781951
SANTA HELENA DE GOIAS,Transport,6,6718.510433333333
SANTA HELENA DE GOIAS,Agriculture,7,996.8048786821705
SANTA ISABEL,Manufacturing,118,267.712
SANTA ISABEL,Trade,9,380.4552682603687
SANTA ISABEL,Business,7,21.169751693002258
SANTA ISABEL,Mining,50,389.7555899167229
SANTA ROSA DE GOIAS,Manufacturing,16,2665.302675
SANTA TEREZA DE GOIAS,Trade,8,239.9389666666667
SANTO ANTONIO DA BARRA,Manufacturing,20,48.63827967497811
SANTO ANTONIO DA BARRA,Agriculture,19,39.97257164489365
SANTO ANTONIO DE GOIAS,Trade,4,10677.168637730689
SANTO ANTONIO DO DESCOBERTO,Trade,8,8062.508351101635
SAO DOMINGOS,Manufacturing,3,175282.8106666667
SAO DOMINGOS,Trade,4,11031.366666666667
SAO FRANCISCO DE GOIAS,Agriculture,9,2319538.084
SAO JOAO D'ALIANCA,Trade,9,407.48236942913195
SAO LUIS DE MONTES BELOS,Manufacturing,108,246.43394347095688
SAO LUIS DE MONTES BELOS,Trade,12,469.76461481481476
SAO LUIS DE MONTES BELOS,Mining,5,19.395759333333334
SAO MIGUEL DO ARAGUAIA,Trade,12,36247.59816666666
SAO MIGUEL DO ARAGUAIA,Agriculture,12,1267.5491030612245
SAO MIGUEL DO PASSA QUATRO,Manufacturing,7,244888.45
SAO PATRICIO,Trade,6,15332.319211981567
SAO SIMAO,Manufacturing,97,178.371875
SAO SIMAO,Trade,39,2729.1457653354632
SAO SIMAO,Agriculture,3,5.64322691292876
SENADOR CANEDO,Manufacturing,245,57.2080830449827
SENADOR CANEDO,Utilities,59,478.3986645094867
SENADOR CANEDO,Trade,153,646.0145468149483
SENADOR CANEDO,Construction,9,844.3096542532467
SENADOR CANEDO,Transport,23,587.4473432835821
SERRANOPOLIS,Manufacturing,18,0.04263280111488921
SERRANOPOLIS,Trade,11,1517.4667666666667
SILVANIA,Trade,19,986.2276363636363
TEREZOPOLIS DE GOIAS,Manufacturing,55,1837.1115777777777
TRINDADE,Manufacturing,237,487.8381333697266
TRINDADE,Utilities,14,7648.3588714730295
TRINDADE,Trade,28,1713.8774199999998
TURVELANDIA,Manufacturing,57,24.021114757546147
URUACU,Manufacturing,3,520.5568374999999
URUACU,Trade,26,6712.694133333333
URUACU,Transport,4,1059735.2376666667
URUANA,Trade,9,249.71306315789474
VALPARAISO DE GOIAS,Manufacturing,26,331.4266997676859
VALPARAISO DE GOIAS,Utilities,5,2080.14375
VALPARAISO DE GOIAS,Trade,105,2748.0170967741933
VIANOPOLIS,Manufacturing,7,1749.2148086522461
VIANOPOLIS,Trade,6,1383.2798704278812
VICENTINOPOLIS,Manufacturing,58,92.45001620007756
VICENTINOPOLIS,OtherServices,9,39.007467531111665
VILA PROPICIO,Business,7,38715.9725
VILA PROPICIO,Mining,33,700.4485474257286
ACAILANDIA,Manufacturing,131,144.1024132645459
ACAILANDIA,Trade,44,1373.7822621052633
ACAILANDIA,Business,4,2584.7459957376273
ACAILANDIA,Construction,11,4961.669898395445
ACAILANDIA,Agriculture,93,269.7490913871105
AFONSO CUNHA,Trade,15,755.7617333333333
ALTO PARNAIBA,OtherServices,6,5.809599383485974
AMARANTE DO MARANHAO,Trade,9,6987.310659703484
ANAJATUBA,Manufacturing,5,85763.05449438201
ANAPURUS,OtherServices,4,10.8124311135624
ARAIOSES,Trade,4,13885.376833333334
ARARI,Manufacturing,3,42891.851132745076
AXIXA,Manufacturing,11,34.00124768349818
BACABAL,Manufacturing,6,4712.011
BACABAL,Trade,6,444.2505518018018
BACABAL,Mining,5,511.7613834100809
BACABEIRA,Manufacturing,18,465.55224938875307
BACABEIRA,Trade,3,94507.98
BACABEIRA,Construction,13,83.24150465549347
BACABEIRA,Agriculture,3,108470.4866
BACABEIRA,Mining,29,781.6782467105263
BACURI,Trade,12,10595.817833333333
BALSAS,Manufacturing,12,141.46143899999998
BALSAS,Trade,50,6101.777410769231
BALSAS,Agriculture,8,89474.152
BALSAS,Mining,4,27.554009296851405
BALSAS,OtherServices,26,17.541741967201027
BARRA DO CORDA,Manufacturing,16,4988.267639864865
BARRA DO CORDA,Agriculture,3,66824.2775
BARREIRINHAS,Trade,16,15894.513722222222
BOM JARDIM,Manufacturing,15,1198.4267333333332
BOM JARDIM,Trade,9,731.6522605263158
BOM JARDIM,Mining,4,212.28607950605982
BOM JESUS DAS SELVAS,Agriculture,26,1148.953292358804
BURITICUPU,Manufacturing,5,272.97928666666667
BURITIRANA,Trade,6,4005.21985
CAMPESTRE DO MARANHAO,Manufacturing,16,5.31663543792201
CAMPESTRE DO MARANHAO,Trade,16,480.84812619502867
CAXIAS,Manufacturing,75,48.31876292002757
CAXIAS,Trade,7,210.23782285714285
CIDELANDIA,Agriculture,59,1849.5779640243902
CODO,Manufacturing,34,421.70250051724133
CODO,Trade,57,1750.20484
COELHO NETO,Manufacturing,5,86.32129619837174
COELHO NETO,Trade,10,7073.550115384615
COLINAS,Manufacturing,7,652.4972142857142
COLINAS,Trade,13,31624.645360824743
ESTREITO,Manufacturing,12,812.7416360679846
ESTREITO,Trade,24,17065.8937927821
ESTREITO,Agriculture,18,4923.124867803634
FEIRA NOVA DO MARANHAO,Trade,4,634113.2482500001
FEIRA NOVA DO MARANHAO,Agriculture,3,11905.517794117646
GODOFREDO VIANA,Construction,3,6.8771668779045205
GOVERNADOR EDISON LOBAO,Manufacturing,51,370.3480841036328
GOVERNADOR EDISON LOBAO,Mining,8,68.35647581280661
GOVERNADOR EDSON LOBAO,Trade,3,17751.08565
GRAJAU,Manufacturing,52,358.80245
GRAJAU,Trade,19,6399.0185
GRAJAU,Business,3,11.832011248593926
GRAJAU,Transport,3,736.3808
GRAJAU,Agriculture,15,783.6229430789134
GRAJAU,Mining,23,288.30100079939666
IMPERATRIZ,Manufacturing,248,243.0042820058997
IMPERATRIZ,Utilities,44,147.57147180018472
IMPERATRIZ,Trade,271,1845.2481159910906
IMPERATRIZ,Business,13,2357.0697224251276
IMPERATRIZ,Construction,20,2545.804750094271
IMPERATRIZ,Transport,25,849.5939999999999
IMPERATRIZ,Government,48,4083.145275384615
IMPERATRIZ,Agriculture,59,837.1562618764093
ITAPECURU MIRIM,Manufacturing,59,69.092496
ITINGA DO MARANHAO,Manufacturing,3,327.0147898460258
ITINGA DO MARANHAO,Trade,12,2907.2143
ITINGA DO MARANHAO,Agriculture,28,6015.18431672619
JOAO LISBOA,Manufacturing,21,234.68013514056227
LUIS DOMINGUES,Trade,10,623971.7142156863
MARACACUME,Trade,13,67.00330181818181
MATOES,Agriculture,8,14770.406578115118
MIRANDA DO NORTE,Manufacturing,4,1600.3623006410257
MIRANDA DO NORTE,Utilities,26,84.82271325038008
MIRANDA DO NORTE,Trade,5,374.72746
MIRINZAL,Manufacturing,5,258.71795791666665
MONTES ALTOS,Trade,4,5862.249681818182
NOVA COLINAS,Trade,16,2680.628
PACO DO LUMIAR,Construction,3,4527.755696808511
PACO DO LUMIAR,Agriculture,6,3.21542080038543
PALMEIRANDIA,Trade,26,15271.385
PARNARAMA,Trade,8,67313.23212522441
PARNARAMA,Agriculture,11,605.908275862069
PAULINO NEVES,Construction,3,281.95024166666667
PENALVA,Trade,10,201646.873
PORTO FRANCO,Manufacturing,48,945.7117800000001
PORTO FRANCO,Trade,19,3127.1556661290324
PORTO FRANCO,Agriculture,6,2253.045979563923
PORTO FRANCO,Mining,13,57.13370666666667
PRESIDENTE DUTRA,Manufacturing,13,3477.499026666667
PRESIDENTE DUTRA,Trade,5,1213.201575
PRESIDENTE SARNEY,Trade,6,23101.788399999998
RAPOSA,Manufacturing,3,12.971573333333334
RIACHAO,Trade,7,67276.4115
RIACHAO,Agriculture,3,410490.4383333333
RIBAMAR FIQUENE,Utilities,5,1397.80356
RIBAMAR FIQUENE,Agriculture,9,7026.838323353293
RIBAMAR FIQUENE,Mining,3,2940.984118773946
ROSARIO,Manufacturing,26,50.99844333333333
ROSARIO,Utilities,18,1054.4260899062328
SAMBAIBA,Trade,16,11373.7614
SANTA INES,Manufacturing,17,431.76974587301584
SANTA INES,Trade,3,339.97994733453515
SANTA INES,Construction,5,876.2456666666667
SANTA RITA,Manufacturing,103,179.40636980447331
SANTA RITA,Utilities,4,3483.8637384367676
SANTA RITA,Trade,16,4109.574956307654
SANTA RITA,Construction,9,427.7349914664981
SANTA RITA,Transport,6,1.2935541451063184
SANTA RITA,Agriculture,4,0.9810617941189432
SANTO AMARO DO MARANHAO,Manufacturing,3,401.09450000000004
SANTO AMARO DO MARANHAO,Trade,5,35423.4
SANTO ANTONIO DOS LOPES,Utilities,190,1009.7160538375651
SANTO ANTONIO DOS LOPES,Trade,3,6.602215593576467
SAO BENTO,Manufacturing,16,1887.3451229029515
SAO BENTO,Trade,28,9906.439344444445
SAO DOMINGOS DO AZEITAO,Trade,4,4283.700935576922
SAO DOMINGOS DO MARANHAO,Trade,4,5167.342302004601
SAO FRANCISCO DO BREJAO,Manufacturing,36,1766.8799271918676
SAO FRANCISCO DO BREJAO,Agriculture,15,2932.4591499999997
SAO JOAO DO PARAISO,Utilities,4,87.09153688610716
SAO JOAO DO PARAISO,Trade,34,3115.5900571428574
SAO JOAO DO PARAISO,Agriculture,4,12211.873452484742
SAO JOAO DO PARAISO,Mining,3,1421.1309833333332
SAO JOSE DE RIBAMAR,Manufacturing,24,3305.0449999999996
SAO JOSE DE RIBAMAR,Trade,10,5470.247746081504
SAO JOSE DE RIBAMAR,Transport,10,779.2484195402299
SAO LUIS,Manufacturing,557,53.63807222222223
SAO LUIS,Utilities,136,180.92727671650056
SAO LUIS,Trade,313,766.5669333333333
SAO LUIS,Business,107,1575.2208596556425
SAO LUIS,Construction,100,627.3764128973467
SAO LUIS,Transport,725,713.7248126818998
SAO LUIS,Government,13,22218.446
SAO LUIS,Financial,18,872.9004285714286
SAO LUIS,RealEstate,4,12245.677416380018
SAO MATEUS DO MARANHAO,Manufacturing,5,1905.062484343127
SAO MATEUS DO MARANHAO,Trade,3,4847.3982
SAO PEDRO DA AGUA BRANCA,Agriculture,26,2790.509048836926
SAO PEDRO DOS CRENTES,Agriculture,3,1904.8828470588235
SAO RAIMUNDO DAS MANGABEIRAS,Manufacturing,6,4.803848305194769
SAO RAIMUNDO DAS MANGABEIRAS,Trade,3,1947.7
SENADOR LA ROCQUE,Trade,20,867.1162802631579
SITIO NOVO,Trade,8,21475.139984375
SITIO NOVO,Agriculture,12,2562.8550417060865
SUCUPIRA DO NORTE,Trade,4,4.84161988556869
TASSO FRAGOSO,Agriculture,36,933.2596414251688
TIMON,Manufacturing,17,16.851245092540662
TRIZIDELA DO VALE,Manufacturing,3,163.22191142191144
TUTOIA,Manufacturing,6,12.262236417805731
URBANO SANTOS,Agriculture,4,8.99084681380782
VILA NOVA DOS MARTIRIOS,Manufacturing,30,698.4559344729345
VILA NOVA DOS MARTIRIOS,Trade,5,4588.471428571429
VILA NOVA DOS MARTIRIOS,Agriculture,36,372.57482474678966
ACORIZAL,Manufacturing,24,78.96451481639019
AGUA BOA,Manufacturing,43,43.2057955
AGUA BOA,Trade,26,5264.974896842105
AGUA BOA,OtherServices,6,288.5818387991138
ALTA FLORESTA,Manufacturing,172,90.28641452429667
ALTA FLORESTA,Utilities,4,3.5693324705529297
ALTA FLORESTA,Trade,47,3342.904478125
ALTA FLORESTA,OtherServices,17,77.06415252394032
ALTO ARAGUAIA,Manufacturing,16,108.41955890030442
ALTO ARAGUAIA,Trade,22,3608.322977777778
ALTO GARCAS,Trade,19,480.091884057971
ALTO GARCAS,Mining,8,102.69083435729044
ALTO TAQUARI,Manufacturing,102,134.22272492320218
ALTO TAQUARI,Trade,4,4756.636316298342
ALTO TAQUARI,Transport,3,76.15980528255528
ALTO TAQUARI,OtherServices,18,1802.3212274560099
APIACAS,Manufacturing,41,12.310463286201507
ARAGUAIANA,Trade,8,4222.905949999999
ARAPUTANGA,Manufacturing,54,107.0334421350311
ARIPUANA,Manufacturing,237,135.1204533544949
ARIPUANA,Utilities,8,47.077551703334144
ARIPUANA,Trade,48,2229.1892121212118
ARIPUANA,Construction,3,351.32616762315405
BARRA DO BUGRES,Manufacturing,21,6747.651041666667
BARRA DO BUGRES,Trade,33,4585.2202
BARRA DO BUGRES,Mining,3,31.954476666666665
BARRA DO GARCAS,Manufacturing,179,64.4629106351551
BARRA DO GARCAS,Utilities,4,96.06539863505748
BARRA DO GARCAS,Trade,17,29748.63305
BARRA DO GARCAS,OtherServices,18,447.44622179595746
BRASNORTE,Manufacturing,25,76.98805994238644
BRASNORTE,Trade,11,247.3676923076923
CACERES,Manufacturing,104,159.18741458045125
CACERES,Trade,90,1517.9560633000597
CACERES,Mining,3,502.599011
CAMPINAPOLIS,Trade,9,474.9561263157895
CAMPO NOVO DO PARECIS,Manufacturing,62,3606.865003605769
CAMPO NOVO DO PARECIS,Trade,40,5986.7193732613905
CAMPO NOVO DO PARECIS,Agriculture,42,1289.7993435765045
CAMPO NOVO DO PARECIS,OtherServices,18,10.801243514773551
CAMPO VERDE,Manufacturing,99,948.8236842105263
CAMPO VERDE,Utilities,3,2244.043695
CAMPO VERDE,Trade,30,8413.5775275347
CAMPO VERDE,Transport,23,17572.00237095282
CAMPO VERDE,Agriculture,21,2292.209563076923
CAMPO VERDE,OtherServices,17,19.270471281520027
CAMPOS DE JULIO,Manufacturing,4,0.07052147364149468
CAMPOS DE JULIO,Trade,10,13200.948250000001
CAMPOS DE JULIO,OtherServices,18,39.25197613924996
CARLINDA,Manufacturing,3,2865.102851612903
CASTANHEIRA,Manufacturing,4,5736.70097
CHAPADA DOS GUIMARAES,Trade,66,215.56794311057564
CLAUDIA,Manufacturing,236,64.54501436721714
COCALINHO,Business,4,803.9580453659402
COCALINHO,Mining,30,313.2701666666666
COLIDER,Manufacturing,63,89.10598019370987
COLIDER,Trade,81,3644.73125
COLNIZA,Manufacturing,97,255.94878582647087
COLNIZA,Utilities,4,281.6808083333333
COLNIZA,Trade,5,1754.3180626780627
COLNIZA,Agriculture,10,81.83447590555556
CONFRESA,Manufacturing,32,566.8845188994095
CONFRESA,Trade,11,17026.665185431288
CONFRESA,OtherServices,8,12.551979007321538
COTRIGUACU,Manufacturing,43,3.380417282244151
CUIABA,Manufacturing,439,95.14082777777777
CUIABA,Utilities,182,496.8892748132407
CUIABA,Trade,776,1239.7998169191364
CUIABA,Business,104,1661.0767
CUIABA,Construction,13,435.65693103448274
CUIABA,Transport,98,518.3601709254144
CUIABA,Mining,59,2244.2179676470587
CUIABA,Financial,22,218.285
CUIABA,OtherServices,7,897.5672448259642
DIAMANTINO,Manufacturing,53,253.94622
DIAMANTINO,Trade,28,883.9686733333333
DIAMANTINO,Agriculture,33,75.21434171799322
DIAMANTINO,OtherServices,18,26.84903792378992
DOM AQUINO,Manufacturing,19,788.9678506410257
FELIZ NATAL,Manufacturing,185,82.82599308
FELIZ NATAL,Trade,27,2018.0370891308733
GAUCHA DO NORTE,Manufacturing,15,302.88093653386454
GAUCHA DO NORTE,Trade,12,1244.0010166666666
GAUCHA DO NORTE,OtherServices,14,47.15096849174222
GENERAL CARNEIRO,Trade,9,680.2584848484848
GLORIA D'OESTE,Trade,15,110961.85172413793
GUARANTA DO NORTE,Manufacturing,56,103.986740075
GUARANTA DO NORTE,Trade,71,1360.790502246377
INDIAVAI,Trade,20,3254.2870801886793
IPIRANGA DO NORTE,Manufacturing,4,360.25958387096773
IPIRANGA DO NORTE,Trade,48,2481.8061315789473
ITANHANGA,Manufacturing,27,3228.252909090909
ITAUBA,Manufacturing,72,29.556152934756724
ITAUBA,Trade,13,37234.686525026314
