Municipio,Setor,Numero de empresas,Mediana_Ecoeficiencia
MARIOPOLIS,Manufacturing,5,639293.88125
MARIPA,Manufacturing,35,826487.5768757687
MARIPA,Agriculture,8,1590027.8333333335
MARMELEIRO,Manufacturing,26,364484.4301675977
MATELANDIA,Manufacturing,44,1042213.0263157896
MATELANDIA,Construction,6,1417333.3170731708
MATELANDIA,Trade,15,10049547.515151516
MAUA DA SERRA,Manufacturing,50,16997693.57
MEDIANEIRA,Manufacturing,149,1266289.4736842106
MEDIANEIRA,Trade,36,2279977.8691275166
MEDIANEIRA,Agriculture,7,3591520.960294117
MEDIANEIRA,Transport,8,243121.24761904762
MERCEDES,Manufacturing,33,7016689.100000001
MERCEDES,Utilities,9,702098.218
MERCEDES,Trade,21,81154665.29411764
MIRASELVA,Manufacturing,4,23500355.170666665
MISSAL,Manufacturing,31,739356.195
MISSAL,Trade,23,7661856.48
MORRETES,Manufacturing,6,2096740.655
MORRETES,Mining,14,131977.57142857142
NOVA ESPERANCA,Manufacturing,54,1763191.6666666667
NOVA ESPERANCA DO SUDOESTE,Utilities,6,3522494.18
NOVA LARANJEIRAS,Manufacturing,5,4633292.0
NOVA LONDRINA,Manufacturing,20,18488263.361111112
ORTIGUEIRA,Manufacturing,25,443768.71874999994
PAICANDU,Manufacturing,10,705264.5527258258
PALMAS,Manufacturing,94,553967.0852173914
PALMAS,Utilities,208,614433.2
PALMAS,Business,3,1087.5454545454545
PALMAS,Construction,16,42320.16322775041
PALMAS,Financial,33,4620642.0
PALMAS,Trade,3,634913.3952
PALMAS,Agriculture,54,1370888.7181047765
PALMAS,Mining,45,4574741.75
PALMAS,Transport,11,9358234.333333334
PALMEIRA,Manufacturing,50,5513489.333333334
PALMEIRA,Trade,13,845951.4033333333
PALMEIRA,Transport,7,371994.44444444444
PALOTINA,Manufacturing,20,3996192.4466666663
PALOTINA,Utilities,6,7217018.249999999
PARAISO DO NORTE,Manufacturing,10,9643810.125
PARANACITY,Manufacturing,8,456332.34507936507
PARANAGUA,Manufacturing,117,604791.7322834645
PARANAGUA,Utilities,15,1631274.149501661
PARANAGUA,Business,3,22644.472
PARANAGUA,Mining,28,2998800.0
PARANAGUA,Transport,12,13097958.547619049
PARANAVAI,Manufacturing,155,1769448.0
PARANAVAI,Construction,10,3237177.383333334
PATO BRANCO,Manufacturing,92,4314699.913333334
PATO BRANCO,Construction,14,1925711.985666695
PATO BRANCO,Trade,4,315599.0451388889
PAULA FREITAS,Manufacturing,6,3663886.921490056
PEABIRU,Manufacturing,7,314625.246
PEROBAL,Manufacturing,21,4601349.9375
PIEN,Manufacturing,40,624437.5173913044
PINHAIS,Manufacturing,334,664181.7888235294
PINHAIS,Utilities,4,3381818.7637804877
PINHAIS,Business,7,1875549.9226973683
PINHAIS,Trade,21,2246585.5175
PINHALAO,Manufacturing,6,183554.18598198198
PINHAO,Trade,6,6260.366666666667
PIRAI DO SUL,Manufacturing,43,517296.7111919927
PIRAI DO SUL,Utilities,6,23547698.058333334
PIRAI DO SUL,Trade,11,1385649.3846153847
PIRAI DO SUL,Agriculture,7,10209449.807017544
PIRAQUARA,Manufacturing,35,221324.2424242424
PITANGA,Manufacturing,18,1248807.2027439023
PITANGA,Utilities,4,589582.8472731801
PITANGA,Mining,3,2537391.125
PONTA GROSSA,Manufacturing,566,1460041.594959273
PONTA GROSSA,Utilities,47,3647810.3333333335
PONTA GROSSA,Business,14,889386.8042857143
PONTA GROSSA,Construction,25,323308.76
PONTA GROSSA,Trade,43,2525043.13
PONTA GROSSA,Mining,6,106544.14230769231
PONTAL DO PARANA,Utilities,26,2489555.1152173914
PORECATU,Manufacturing,24,406210.96969696967
PORECATU,Trade,5,516409.3272727272
PORTO BARREIRO,Manufacturing,7,426588788.839
PORTO VITORIA,Manufacturing,10,4017365.6666666665
PRADO FERREIRA,Manufacturing,8,377329.9847972973
PRADO FERREIRA,Trade,3,689840.4533333334
PRADO FERREIRA,Agriculture,4,52841.85368253969
PRESIDENTE CASTELO BRANCO,Utilities,5,4671139.899999999
PRIMEIRO DE MAIO,Manufacturing,6,150234.87099999998
PRUDENTOPOLIS,Manufacturing,147,922043.0
PRUDENTOPOLIS,Trade,22,488844.0967741936
QUARTO CENTENARIO,Manufacturing,22,26721185.57
QUATIGUA,Manufacturing,34,544263.0227891157
QUATIGUA,Government,3,642610506.0
QUATRO BARRAS,Manufacturing,154,1649492.922008547
QUATRO BARRAS,Construction,8,131666.57676991148
QUATRO BARRAS,Trade,3,10705927.0
QUATRO BARRAS,Mining,7,37634564.0
QUATRO PONTES,Manufacturing,5,84135.44
QUEDAS DO IGUACU,Manufacturing,33,617766.8647540984
QUEDAS DO IGUACU,Utilities,7,3877482.8000000003
QUEDAS DO IGUACU,Business,8,102923131.75000001
QUERENCIA DO NORTE,Manufacturing,15,1735111.0
QUITANDINHA,Manufacturing,8,1556153.8863636362
RAMILANDIA,Trade,15,9970021.8
RANCHO ALEGRE,Manufacturing,21,2058510.8333333333
RANCHO ALEGRE D'OESTE,Manufacturing,21,5888561.736842105
REALEZA,Manufacturing,14,1001400.0790351941
REBOUCAS,Manufacturing,7,23382.235530951184
RENASCENCA,Manufacturing,4,54676140.81277778
RESERVA,Manufacturing,6,1304007.8233333332
RESERVA DO IGUACU,Manufacturing,5,602658.957840909
RIBEIRAO CLARO,Manufacturing,31,738066.5119047619
RIBEIRAO CLARO,Utilities,5,142428.78
RIBEIRAO CLARO,Mining,11,151697.46
RIBEIRAO DO PINHAL,Manufacturing,26,473243.18421052635
RIBEIRAO DO PINHAL,Trade,4,7340524.188571429
RIO AZUL,Manufacturing,36,775745.16
RIO AZUL,Mining,5,54933805.76190476
RIO BRANCO DO SUL,Manufacturing,56,2419902.5
RIO BRANCO DO SUL,Construction,6,28120549.416666668
RIO BRANCO DO SUL,Mining,32,12807039.5
ROLANDIA,Manufacturing,188,1188364.1075
ROLANDIA,Trade,23,2346711.7249999996
SABAUDIA,Manufacturing,30,930764.683125
SANTA AMELIA,Manufacturing,21,4328640.07
SANTA AMELIA,Trade,3,7272738.0
SANTA CECILIA DO PAVAO,Manufacturing,17,1195581.1705194805
SANTA CRUZ DE MONTE CASTELO,Manufacturing,33,4469267.3281573495
SANTA FE,Manufacturing,20,5814599.718571428
SANTA HELENA,Manufacturing,15,3739177.72
SANTA HELENA,Trade,45,1484260.68
SANTA HELENA,Mining,5,2149181.25
SANTA ISABEL DO IVAI,Manufacturing,31,687958.9710843373
SANTA ISABEL DO IVAI,Government,8,7507719.397038961
SANTA LUCIA,Manufacturing,4,47439866.278529406
SANTA LUCIA,Government,10,2945048.396396396
SANTA LUCIA,Mining,6,150041.0832051282
SANTA MARIA DO OESTE,Manufacturing,8,637900.0331460674
SANTA MARIANA,Manufacturing,42,857565.2578490315
SANTA TEREZA DO OESTE,Manufacturing,21,647485.2333333334
SANTA TEREZINHA DE ITAIPU,Manufacturing,31,2337228.111111111
SANTA TEREZINHA DE ITAIPU,Trade,37,1206746.38
SANTA TEREZINHA DE ITAIPU,Mining,3,13610216.433333334
SANTO ANTONIO DA PLATINA,Manufacturing,9,1347832.8363636364
SANTO ANTONIO DO PARAISO,Manufacturing,12,129099.36
SANTO INACIO,Manufacturing,29,2330331.2235364877
SANTO INACIO,Trade,4,793007.68
SAO CARLOS DO IVAI,Manufacturing,25,274222.6620689655
SAO CARLOS DO IVAI,Utilities,6,250859.925
SAO CARLOS DO IVAI,Financial,5,820126846.5
SAO JOAO,Manufacturing,25,348636.4541246706
SAO JORGE D'OESTE,Manufacturing,5,143160.8510010204
SAO JORGE DO IVAI,Utilities,7,278906.962
SAO JOSE DOS PINHAIS,Manufacturing,878,1125564.86
SAO JOSE DOS PINHAIS,Utilities,33,795608.0
SAO JOSE DOS PINHAIS,Business,15,36300527.0
SAO JOSE DOS PINHAIS,Construction,10,343535.4207804196
SAO JOSE DOS PINHAIS,Trade,23,349561.68749999994
SAO JOSE DOS PINHAIS,Agriculture,8,1869099.71
SAO JOSE DOS PINHAIS,Government,4,189927.63943181818
SAO JOSE DOS PINHAIS,Mining,3,4607491.75
SAO JOSE DOS PINHAIS,Transport,8,3388933.722402597
SAO MATEUS DO SUL,Manufacturing,72,5017760.9
SAO MATEUS DO SUL,Mining,12,80437032.17
SAO MIGUEL DO IGUACU,Manufacturing,32,3146095.301851852
SAO MIGUEL DO IGUACU,Construction,3,235593430.72727272
SAO MIGUEL DO IGUACU,Trade,74,1358343.7209375
SAO PEDRO DO IVAI,Manufacturing,58,938430.78125
SAO PEDRO DO PARANA,Manufacturing,11,103552.27380952382
SAO PEDRO DO PARANA,Business,3,10038773.0
SAO PEDRO DO PARANA,Mining,33,3196538.0999999996
SAO TOME,Manufacturing,16,162529.4781111111
SARANDI,Manufacturing,62,1117198.0368421052
SARANDI,Utilities,11,10086464.42857143
SARANDI,Government,11,146335.418
SAUDADE DO IGUACU,Manufacturing,6,1956888.32278481
SENGES,Manufacturing,73,479273.626742532
SERRANOPOLIS DO IGUACU,Trade,18,1419131.2703488371
SERTANEJA,Utilities,3,1145233.3333333335
SERTANOPOLIS,Manufacturing,7,298415.98
SERTANOPOLIS,Utilities,3,29959232.099999998
SERTANOPOLIS,Trade,9,165615.05
SERTANOPOLIS,Government,5,593655.3333333334
SIQUEIRA CAMPOS,Manufacturing,9,3505226.3938144334
SIQUEIRA CAMPOS,Trade,4,238217001.07142857
SULINA,Manufacturing,7,14414997.19716981
TAMARANA,Manufacturing,28,2896139.188863636
TAMARANA,Utilities,9,504897.6666666667
TAMBOARA,Manufacturing,15,1133895.9393939392
TAPEJARA,Manufacturing,12,1800718.0458333334
TAPEJARA,Utilities,6,5859465.946099291
TAPEJARA,Trade,7,7928157.846666667
TEIXEIRA SOARES,Manufacturing,4,953679.051724138
TELEMACO BORBA,Manufacturing,95,2156522.0999999996
TELEMACO BORBA,Agriculture,4,582589372.0
TERRA BOA,Manufacturing,39,2206024.1406666664
TERRA ROXA,Manufacturing,10,4369355.193181817
TERRA ROXA,Utilities,4,69930.48253333334
TERRA ROXA,Mining,13,710214.4
TIBAGI,Manufacturing,9,1036783.9999999999
TRES BARRAS DO PARANA,Manufacturing,12,18011477.846153848
TUPASSI,Manufacturing,10,8772206.0
TURVO,Manufacturing,10,4799158.794850029
TURVO,Trade,5,1278810.0
TURVO,Mining,6,3866626.668809524
TURVO,OtherServices,10,78578910.5
UBIRATA,Manufacturing,37,1733844.4785714287
UBIRATA,Trade,13,4589013.673423423
UMUARAMA,Manufacturing,103,1888679.5454545454
UMUARAMA,Construction,19,3623088.1999999997
UNIAO DA VITORIA,Manufacturing,63,1502288.3950276242
UNIAO DA VITORIA,Utilities,9,1437672.476483625
UNIAO DA VITORIA,Mining,5,577515.7386569259
URAI,Manufacturing,31,540757.9400000001
VENTANIA,Manufacturing,31,3443707.24
VENTANIA,Trade,7,901377.7619047619
VENTANIA,Agriculture,8,1958164.3812499999
VIRMOND,Manufacturing,9,1463523.6363636362
ABREU E LIMA,Manufacturing,62,2368007.3228
AFRANIO,Manufacturing,8,641588.4336082474
AGRESTINA,Manufacturing,6,439669.00108695653
AMARAJI,Manufacturing,9,218084.2775
ARARIPINA,Manufacturing,183,3520875.0
ARARIPINA,Business,4,29262575.316122003
ARARIPINA,Trade,9,10538710.711416665
ARARIPINA,Mining,44,521045.4
BARRA DE GUABIRABA,Mining,7,8257252.22
BARREIROS,Manufacturing,16,1019640.4324324325
BARREIROS,Mining,3,26058992.07692308
BELO JARDIM,Manufacturing,118,5192914.000000001
BEZERROS,Manufacturing,7,1305662.3
BODOCO,Manufacturing,5,4745470.15
BOM CONSELHO,Manufacturing,16,2222631.271182351
BOM CONSELHO,Trade,3,1593529.1666666667
BUENOS AIRES,Manufacturing,3,13967.623333333335
CABO DE SANTO AGOSTINHO,Manufacturing,425,1273353.5743394054
CABO DE SANTO AGOSTINHO,Utilities,35,995018.357142857
CABROBO,Manufacturing,4,4527242.461538462
CAMARAGIBE,Manufacturing,17,2724698.729230769
CAMUTANGA,Manufacturing,16,515932.2645833334
CARPINA,Manufacturing,42,3725876.1181556196
CARPINA,Trade,5,555302.2428460944
CARUARU,Manufacturing,204,1459999.5773955774
CARUARU,Construction,7,387465.8620689655
CARUARU,Trade,8,9213313.469411764
CARUARU,OtherServices,43,858385.0
CATENDE,Manufacturing,4,544835.1331168831
CORTES,Manufacturing,8,3999379.705
CUSTODIA,Manufacturing,33,3434100.0
ESCADA,Manufacturing,51,4404061.7375
EXU,Trade,6,301011.70275832334
FEIRA NOVA,Manufacturing,10,4174725.56097561
FREI MIGUELINHO,OtherServices,6,404140.3237862241
GARANHUNS,Manufacturing,36,2551620.0
GLORIA DO GOITA,Manufacturing,14,1813072.0
GRAVATA,Manufacturing,23,3573173.3055555555
IBIRAJUBA,Manufacturing,5,444389425.0
IGARASSU,Manufacturing,153,1454173.3874358973
IGARASSU,Utilities,13,312943.45
IGARASSU,Agriculture,9,211663.3927272727
INAJA,Manufacturing,4,509049.94109711435
IPOJUCA,Manufacturing,151,1430641.935
IPOJUCA,Utilities,41,3582814.333333333
IPOJUCA,Construction,26,1551319.3643750001
IPOJUCA,Trade,6,746506.438
IPUBI,Manufacturing,106,1128069.6642857143
IPUBI,Business,3,93614.14
IPUBI,Mining,32,422172.9176227171
ITACURUBA,Agriculture,3,632210.8947368421
ITACURUBA,OtherServices,5,25650650.0
ITAPISSUMA,Manufacturing,50,3547373.927777778
ITAPISSUMA,Trade,7,253771.68888888886
JABOATAO DOS GUARARAPES,Manufacturing,252,1552076.8402604167
JABOATAO DOS GUARARAPES,Utilities,29,1554301.6965116279
JABOATAO DOS GUARARAPES,Business,5,6031108.59
JABOATAO DOS GUARARAPES,Construction,32,2321248.3333333335
JABOATAO DOS GUARARAPES,Trade,14,68375.02243589744
JATOBA,Agriculture,10,7512304.162008943
JOAO ALFREDO,Manufacturing,3,74339.59919028339
JOAQUIM NABUCO,Manufacturing,25,2067668.3235294116
LAGOA DO CARRO,Manufacturing,6,761693.7275
LAGOA DO ITAENGA,Manufacturing,32,1456832.55
LAGOA DO ITAENGA,Utilities,5,26090356.000000004
LAJEDO,Manufacturing,14,3374090.895221157
MORENO,Manufacturing,26,5921838.942857143
MORENO,Mining,4,21240646.525
NAZARE DA MATA,Manufacturing,7,40456730.04444444
OLINDA,Manufacturing,40,1724538.215
OLINDA,Utilities,7,1336386.0122580645
OLINDA,Construction,16,5350734.0
OROCO,Trade,10,3582834.2166666663
OURICURI,Manufacturing,39,4543800.0
OURICURI,Business,3,7319125.0
OURICURI,Mining,31,1759957.0
PALMARES,Manufacturing,18,5846220.175925925
PARANATAMA,Manufacturing,7,3238796.3
PARNAMIRIM,Manufacturing,8,1697709.0506518083
PARNAMIRIM,Utilities,19,940481.7876027152
PARNAMIRIM,Business,11,1173214.1053677932
PARNAMIRIM,Construction,10,107505.35624308935
PAUDALHO,Manufacturing,49,730591.8476560636
PEDRA,Manufacturing,8,38525598.48529412
PESQUEIRA,Manufacturing,11,545511.0849980415
PETROLANDIA,Manufacturing,11,471545.00375000003
PETROLANDIA,Trade,15,651918.8906060606
PETROLINA,Manufacturing,124,1605288.1799308755
PETROLINA,Utilities,14,8175994.958333333
PETROLINA,Business,4,2748841.25
PETROLINA,Construction,10,11477479.050714284
PETROLINA,Financial,31,302550.1924517907
PETROLINA,Trade,13,1890062.794520548
PETROLINA,Mining,5,762975.9361702128
POMBOS,Manufacturing,13,189615.24
QUIPAPA,Manufacturing,6,2445770.31
RECIFE,Manufacturing,238,1145116.8329897502
RECIFE,Utilities,19,3834110.3333333335
RECIFE,Business,8,65887992.741666675
RECIFE,Construction,25,929798.3283333334
RECIFE,Financial,58,14030145.0
RECIFE,Trade,27,493215.18833333335
RECIFE,Agriculture,7,227162.067251462
RECIFE,Government,13,4781256.0075
RECIFE,Mining,11,572640.8474404762
RIACHO DAS ALMAS,OtherServices,9,1422836.0909090908
RIBEIRAO,Manufacturing,4,166058804.0
RIO FORMOSO,Manufacturing,8,6394275.0
SANTA CRUZ,Manufacturing,5,86451992.89999999
SANTA CRUZ,Trade,4,6911391.344010301
SANTA CRUZ DO CAPIBARIBE,Manufacturing,3,3996676.8260869565
SAO BENTO DO UNA,Manufacturing,11,3712387.6666666665
SAO CAITANO,Manufacturing,17,4553794.0
SAO JOSE DA COROA GRANDE,Agriculture,8,10071803.831666667
SAO JOSE DO BELMONTE,Manufacturing,4,2967962.879166666
SAO LOURENCO DA MATA,Manufacturing,10,4405205.078383459
SERRA TALHADA,Manufacturing,16,7628754.5
SERTANIA,Manufacturing,9,709442.7
SIRINHAEM,Manufacturing,21,120862.16018518519
SURUBIM,OtherServices,9,218302.1805597352
TABIRA,Manufacturing,4,4352935.325396825
TACAIMBO,Manufacturing,17,7118639.502100839
TAMANDARE,Manufacturing,6,71439413.94242693
TIMBAUBA,Manufacturing,13,34647305.9
TORITAMA,Manufacturing,63,1363117.719047619
TORITAMA,OtherServices,51,1115250.3404774824
VERTENTE DO LERIO,Manufacturing,9,805502.5
VERTENTE DO LERIO,Mining,13,2651247.043103448
VERTENTES,Manufacturing,9,4919933.1
VERTENTES,OtherServices,8,15342263.303571427
VICENCIA,Manufacturing,4,582387.485
VITORIA DE SANTO ANTAO,Manufacturing,126,1381789.0
ALTOS,Utilities,4,8599119.829192547
ANTONIO ALMEIDA,Mining,6,50261431.0
BREJO DO PIAUI,Trade,3,2043120.7085561496
BURITI DOS LOPES,Manufacturing,8,84378.78166666666
BURITI DOS LOPES,Agriculture,7,645303.843
CAJUEIRO DA PRAIA,Agriculture,16,3045505.65625
CAMPO MAIOR,Utilities,4,11939184.25
CAPITAO GERVASIO OLIVEIRA,Mining,3,65932.70143884893
CASTELO DO PIAUI,Mining,12,661398.2450000001
FLORIANO,Manufacturing,8,1814064.31
ILHA GRANDE,Manufacturing,3,11151513.89
JUAZEIRO DO PIAUI,Mining,6,1118691.0135
LUIS CORREIA,Agriculture,5,95995.365
NAZARIA,Utilities,4,1575.6005103338634
PARNAIBA,Manufacturing,27,1181933.84
PARNAIBA,Agriculture,3,1968.8772510867316
PICOS,Trade,12,10086888.737820514
PIRIPIRI,Manufacturing,5,2454470.885714286
SANTA FILOMENA,Agriculture,9,2553645.07518797
SIMOES,Construction,4,61095.658055555556
SUSSUAPARA,Manufacturing,6,4683193.5754809845
TERESINA,Manufacturing,148,1025756.6923423423
TERESINA,Utilities,53,2209629.5999999996
TERESINA,Construction,8,2403660.0400625
TERESINA,Trade,4,293921.9
TERESINA,Transport,5,11470638.262757044
UNIAO,Manufacturing,23,855600.0
URUCUI,Manufacturing,13,531035.3010752688
ANGRA DOS REIS,Manufacturing,22,2453673.731666667
ANGRA DOS REIS,Utilities,64,830854.9035460993
ANGRA DOS REIS,Business,3,1365711.3555555556
ANGRA DOS REIS,Construction,18,1882497.9224999999
ANGRA DOS REIS,Trade,16,481190.00353547453
ANGRA DOS REIS,Agriculture,6,142595.65341666667
ANGRA DOS REIS,Mining,20,1049237.6583333332
ARARUAMA,Manufacturing,35,1011492.1279599272
ARARUAMA,Utilities,20,3139865.6228846153
ARARUAMA,Construction,11,287473.93
ARARUAMA,Mining,19,980279.9333333333
AREAL,Manufacturing,32,1423064.53
ARMACAO DOS BUZIOS,Trade,4,229951.23245565715
ARRAIAL DO CABO,OtherServices,4,13673248.0
BARRA DO PIRAI,Manufacturing,121,787933.0000000001
BARRA DO PIRAI,Mining,31,185111.80384615384
BARRA MANSA,Manufacturing,370,818584.2311088826
BARRA MANSA,Utilities,27,7660657.527777778
BARRA MANSA,Business,8,703421.52676951
BARRA MANSA,Construction,25,3947535.138863636
BARRA MANSA,Trade,70,996608.995614035
BARRA MANSA,Agriculture,11,1585551.5
BARRA MANSA,Mining,33,3880174.395348837
BARRA MANSA,Transport,12,2597636.36769697
BELFORD ROXO,Manufacturing,71,1840732.0454545454
BELFORD ROXO,Utilities,6,12132810.705661664
BELFORD ROXO,Business,14,4713138.71
BELFORD ROXO,Transport,8,1203448.85
BOM JESUS DO ITABAPOANA,Manufacturing,20,16537891.178571427
BOM JESUS DO ITABAPOANA,Mining,16,15119650.553809524
CABO FRIO,Manufacturing,8,3581274.001055913
CABO FRIO,Business,3,671905.2631578947
CABO FRIO,Trade,13,539871.5779816514
CABO FRIO,Mining,38,2122602.433241758
CACHOEIRAS DE MACACU,Manufacturing,48,584401.9
CACHOEIRAS DE MACACU,Utilities,15,4716109.071428571
CACHOEIRAS DE MACACU,Construction,11,8541068.235294119
CACHOEIRAS DE MACACU,Mining,12,1799329.781628099
CAMBUCI,Mining,36,383693.8977777778
CAMPOS DOS GOYTACAZES,Manufacturing,479,1182541.9348630644
CAMPOS DOS GOYTACAZES,Utilities,42,2458549.523809524
CAMPOS DOS GOYTACAZES,Business,21,942921.75928009
CAMPOS DOS GOYTACAZES,Construction,29,258988.402
CAMPOS DOS GOYTACAZES,Financial,223,751073005.5
CAMPOS DOS GOYTACAZES,Trade,4,85891258.33333334
CAMPOS DOS GOYTACAZES,Mining,129,2049335.1549150944
CAMPOS DOS GOYTACAZES,Transport,16,2992588.0
CANTAGALO,Manufacturing,68,2648274.8527671234
CANTAGALO,Trade,4,1737029.436627907
CARDOSO MOREIRA,Mining,5,76272322.35416666
CARMO,Manufacturing,209,930101.0
CARMO,Business,4,3875776.3318390804
CARMO,Trade,28,569794.3407925408
CARMO,Mining,11,347542.87
CASIMIRO DE ABREU,Manufacturing,24,1399228.0045454544
CASIMIRO DE ABREU,Trade,18,228272.14019479207
CASIMIRO DE ABREU,Mining,3,18076.647619047617
COMENDADOR LEVY GASPARIAN,Manufacturing,22,898594.2583333333
COMENDADOR LEVY GASPARIAN,OtherServices,5,3376931.8333333335
COMENDADOR LEVY GASPARIAN,Transport,13,7135707.199999999
DUQUE DE CAXIAS,Manufacturing,823,1119591.0533333335
DUQUE DE CAXIAS,Utilities,116,1013852.594117647
DUQUE DE CAXIAS,Business,88,2226108.526315789
DUQUE DE CAXIAS,Construction,18,2364607.1500000004
DUQUE DE CAXIAS,Trade,78,934185.87
DUQUE DE CAXIAS,Mining,30,7132850.071428571
DUQUE DE CAXIAS,Transport,18,1586307.8183934707
GUAPIMIRIM,Manufacturing,41,501972.22222222225
GUAPIMIRIM,Mining,23,971310.36
ITABORAI,Manufacturing,318,784938.625
ITABORAI,Utilities,20,3192800.828735632
ITABORAI,Business,5,1734888.6666666667
ITABORAI,Construction,8,1173919.6766666665
ITABORAI,Trade,26,7395796.619402985
ITABORAI,Mining,25,1527022.611429971
ITABORAI,OtherServices,4,214903.025
ITABORAI,Transport,11,17728199.680555556
ITAGUAI,Manufacturing,70,528235.4882352941
ITAGUAI,Business,3,260658.3013685303
ITAGUAI,Construction,12,37295294.25
ITAGUAI,Mining,54,1772048.8375
ITAGUAI,Transport,9,898851.8796992481
ITALVA,Business,3,26581.5
ITALVA,Mining,45,163193.14
ITAOCARA,Manufacturing,13,4056853.098333333
ITAOCARA,OtherServices,7,1338900.0
ITAPERUNA,Manufacturing,95,1628077.9493048126
ITAPERUNA,Utilities,3,805375.3266666668
ITAPERUNA,Trade,13,703294.3650793651
ITAPERUNA,Mining,8,1009616.8383838384
ITATIAIA,Manufacturing,107,1644856.7741935484
ITATIAIA,Utilities,3,168408.19736842107
JAPERI,Manufacturing,64,1166318.9189189188
JAPERI,Business,3,4210600.0
JAPERI,Trade,10,637708.3374414414
JAPERI,Mining,16,823952.0602409638
MACAE,Manufacturing,228,1246852.5150000001
MACAE,Utilities,53,531065.3285714285
MACAE,Business,28,2353673.0333333337
MACAE,Construction,63,445046.953030303
MACAE,Trade,44,674226.17
MACAE,Mining,562,1093978.7214285713
MACAE,OtherServices,52,2629308.3333333335
MACAE,Transport,17,777305.9183333335
MACUCO,Manufacturing,15,279461.68554116174
MAGE,Manufacturing,92,1131832.5
MAGE,Utilities,24,513572.50299999997
MAGE,Business,4,649236.28
MAGE,Construction,24,2946342.875
MAGE,Mining,37,1564253.8765469822
MAGE,Transport,9,293534.5742857143
MANGARATIBA,Transport,10,597941.87
MARICA,Manufacturing,45,1847441.095522388
MARICA,Mining,31,1098370.8111111112
MIGUEL PEREIRA,Manufacturing,15,1069545.841
MIRACEMA,Manufacturing,24,2446773.54
NATIVIDADE,Business,14,540318.8612099644
NATIVIDADE,Mining,11,915635.1607142858
NILOPOLIS,Manufacturing,8,290089.18666666665
NITEROI,Manufacturing,146,334669.4137356322
NITEROI,Utilities,77,2184267.762214984
NITEROI,Business,11,1933292.9999999998
NITEROI,Construction,14,655253.1904761905
NITEROI,Trade,39,1691972.0606060605
NITEROI,Agriculture,11,1377364.0118749999
NITEROI,Mining,8,630500.4310483872
NITEROI,Transport,30,882857.0844797178
NOVA FRIBURGO,Manufacturing,175,1402358.148148148
NOVA FRIBURGO,Utilities,24,1258286.45
NOVA FRIBURGO,Construction,18,74730.04812834224
NOVA FRIBURGO,Mining,14,54044.54178633085
NOVA IGUACU,Manufacturing,243,1736878.3605211005
NOVA IGUACU,Utilities,15,389765.2323888889
NOVA IGUACU,Business,4,3789.588513384016
NOVA IGUACU,Construction,33,888586.8753396028
NOVA IGUACU,Mining,33,146183.7838095238
NOVA IGUACU,Transport,6,159373.825
PARACAMBI,Manufacturing,25,4923269.0
PARACAMBI,Utilities,7,14199086.725490198
PARAIBA DO SUL,Manufacturing,59,827338.5011111111
PARAIBA DO SUL,Mining,14,971241.4069666183
PARATY,Manufacturing,29,399888.75967104884
PARATY,Mining,4,8599541.773809524
PARATY,Transport,5,210881.33714285717
PATY DO ALFERES,Manufacturing,18,1220053.5150607112
PATY DO ALFERES,Mining,3,78695.89
PETROPOLIS,Manufacturing,232,1160204.4216666669
PETROPOLIS,Utilities,108,2288954.7042253525
PETROPOLIS,Construction,16,949394.2530303029
PETROPOLIS,Trade,7,744869.9156066944
PETROPOLIS,Mining,12,1096538.3513513515
PINHEIRAL,Manufacturing,112,1155632.5624361741
PINHEIRAL,Trade,12,751600.0
PIRAI,Manufacturing,59,1668048.8542708335
PIRAI,Construction,15,3072521.604
PIRAI,Trade,4,13451055.5625
PORCIUNCULA,Manufacturing,16,135788.33333333334
PORCIUNCULA,Mining,19,731081.6666004963
PORTO REAL,Manufacturing,185,765846.8895833333
PORTO REAL,Utilities,10,885151.05
QUATIS,Trade,6,2131722.187
QUATIS,Mining,9,2567813.333333333
QUEIMADOS,Manufacturing,89,1920554.0200271555
QUEIMADOS,Trade,6,3027939.945263158
QUISSAMA,Manufacturing,17,1039664.5800000001
QUISSAMA,Utilities,16,590809.5171987641
QUISSAMA,Mining,3,3589993.8333333335
RESENDE,Manufacturing,239,798263.5397619049
RESENDE,Utilities,44,599453.0478964401
RESENDE,Construction,5,9439082.72
RESENDE,Trade,17,1271896.6397887324
RESENDE,Mining,29,2371811.8736842102
RIO BONITO,Manufacturing,222,843290.5939999999
RIO BONITO,Trade,25,3343387.1428571427
RIO BONITO,Mining,19,93377.95696056596
RIO CLARO,Manufacturing,7,1098322.3625
RIO CLARO,Utilities,61,5966368.736923076
RIO CLARO,Business,5,23834.7475
RIO CLARO,Construction,10,691987.435
RIO CLARO,Trade,14,1795595.4545454546
RIO CLARO,Government,19,1214289.160714286
RIO CLARO,Mining,3,401863.17499999993
RIO CLARO,OtherServices,4,2228362.6
RIO DAS FLORES,Trade,11,7364158.999999999
RIO DAS FLORES,Mining,3,6333974.399999999
RIO DAS OSTRAS,Manufacturing,39,1156685.3103448276
RIO DAS OSTRAS,Utilities,3,858810.8873239437
RIO DAS OSTRAS,Business,4,243888.75
RIO DAS OSTRAS,Construction,22,2843878.8351282054
RIO DAS OSTRAS,Trade,14,927471.9453851318
RIO DAS OSTRAS,Mining,16,816424.7397157268
RIO DAS OSTRAS,Transport,11,3183994.1571428576
