,Municipio,Mediana_Ecoeficiencia
710,DOURADOS,306310.7368421053
711,FATIMA DO SUL,20249.624583333334
712,GLORIA DE DOURADOS,19126397.100601606
713,INOCENCIA,148152767.8198198
714,ITAPORA,47086.84946052631
715,ITAQUIRAI,1562999.2223883648
716,IVINHEMA,19521914.723658387
717,JARDIM,3643.0124733838384
718,LADARIO,556374.903292481
719,LAGUNA CARAPA,478421.44609040784
720,MARACAJU,259333.45270967743
721,MUNDO NOVO,6262523.661529524
722,NAVIRAI,25247.519166666665
723,NOVA ALVORADA DO SUL,45516.18975
724,NOVA ANDRADINA,38417101.91766521
725,PARANAIBA,1892438.0
726,PONTA PORA,2955827.744421907
727,PORTO MURTINHO,10838.369607843137
728,RIBAS DO RIO PARDO,694604.46
729,RIO BRILHANTE,76106.32051136364
730,RIO NEGRO,351348.1666666667
731,RIO VERDE DE MATO GROSSO,135983.2285703738
732,SAO GABRIEL DO OESTE,20585.25232954251
733,SELVIRIA,3535.287251666667
734,SIDROLANDIA,6944.218426474039
735,SONORA,9220115.42184502
736,TERENOS,1376.716888888889
737,TRES LAGOAS,254922.67857142858
738,VICENTINA,233556215.6706767
739,ABADIA DOS DOURADOS,266781.0173394368
740,ABAETE,32830.558366666664
741,ABRE CAMPO,335036.815
742,ACAIACA,175687.05446153844
743,ACUCENA,63679.99402466751
744,AGUA COMPRIDA,2874551.6
745,AGUANIL,221223.2725
746,AGUAS FORMOSAS,17787.45238095238
747,AGUAS VERMELHAS,1529319.5488588142
748,AIMORES,60220.86351690929
749,AIURUOCA,628149.1301369863
750,ALAGOA,428867.98047752806
751,ALEM PARAIBA,187261.7355153456
752,ALFENAS,114752.69182861983
753,ALFREDO VASCONCELOS,60612.97425703998
754,ALMENARA,2502.65975
755,ALPERCATA,195104.7212121212
756,ALPINOPOLIS,35245.89673021745
757,ALTEROSA,2127.921993772433
758,ALVARENGA,152614.95818592992
759,ALVINOPOLIS,903133.9911764705
760,ANDRADAS,616796.3764755198
761,ANDRELANDIA,111391.84662063363
762,ANTONIO CARLOS,61548.8732748538
763,ANTONIO DIAS,1070606.5794376968
764,ARACAI,640446.0656317724
765,ARACUAI,76198.56651851852
766,ARAGUARI,131209.4297752809
767,ARAPORA,15454.457303846155
768,ARAPUA,10840243.41935484
769,ARAUJOS,207268.7665317139
770,ARAXA,162483.23613156602
771,ARCEBURGO,183235.6537267081
772,ARCOS,465219.45042049675
773,AREADO,2505193.4110787176
774,ARINOS,134233.4
775,ASTOLFO DUTRA,309365.3273333333
776,ATALEIA,23349.937203339905
777,AUGUSTO DE LIMA,403524.01440677966
778,BAEPENDI,45007.68767777904
779,BALDIM,101320308.85222672
780,BAMBUI,166007.4464339909
781,BANDEIRA DO SUL,69174.80962199313
782,BARAO DE COCAIS,251912.691922802
783,BARBACENA,56048.90181089164
784,BARROSO,453653.335757326
785,BELA VISTA DE MINAS,56908.653707477664
786,BELMIRO BRAGA,66074.4496560544
787,BELO HORIZONTE,189796.39449541285
788,BELO ORIENTE,495004.72142857144
789,BELO VALE,209768.76793248943
790,BERIZAL,25794.11768707483
791,BERTOPOLIS,120009.09383093948
792,BETIM,159116.39057315234
793,BICAS,8649.164119298008
794,BOCAINA DE MINAS,563843.1598
795,BOCAIUVA,54219.15502551834
796,BOM DESPACHO,492309.26666666666
797,BOM JARDIM DE MINAS,1231.4647594040352
798,BOM JESUS DA PENHA,1302137.1769091296
799,BOM JESUS DO AMPARO,135989.3354251597
800,BOM JESUS DO GALHO,100323.02777777778
801,BOM REPOUSO,23066.674545454545
802,BOM SUCESSO,234473.55426802012
803,BONFIM,184915.52222677594
804,BORDA DA MATA,500043.08
805,BOTELHOS,62221.84663157894
806,BRASILANDIA DE MINAS,414891.6903642384
807,BRASILIA DE MINAS,109477.40198989898
808,BRASOPOLIS,178250.1515530303
809,BRAUNAS,18520844.76190476
810,BRUMADINHO,96594.96461595825
811,BUENO BRANDAO,844562.2176470589
812,BUENOPOLIS,5697.244470080567
813,BURITIS,123173.08856160718
814,BURITIZEIRO,3928.6669500000003
815,CACHOEIRA DA PRATA,1261102.2946662074
816,CACHOEIRA DE MINAS,2892.608173076923
817,CACHOEIRA DE PAJEU,271045.02028542303
818,CAETANOPOLIS,53172.1485
819,CAETE,339708.0767206185
820,CAJURI,217913.8865232358
821,CALDAS,132435.22120597374
822,CAMACHO,150197.42559199547
823,CAMANDUCAIA,557555.2434121622
824,CAMBUI,116827.19794867162
825,CAMBUQUIRA,3346002.2405464575
826,CAMPANARIO,2422970.4475060105
827,CAMPANHA,60128.10435023662
828,CAMPESTRE,158600.975
829,CAMPINA VERDE,132461.7233676976
830,CAMPO BELO,191728.95
831,CAMPO DO MEIO,87128.8353030303
832,CAMPO FLORIDO,450403.0833333333
833,CAMPOS GERAIS,461.85900000000004
834,CANA VERDE,374471731.1999999
835,CANAA,156.6147785
836,CANAPOLIS,234865.42
837,CANTAGALO,263785.9581158026
838,CAPARAO,3440051.691176471
839,CAPELA NOVA,68974.24187154471
840,CAPELINHA,2437505.6725
841,CAPIM BRANCO,3996466.4561831453
842,CAPINOPOLIS,60886.37144362249
843,CAPITAO ENEAS,8117.1538
844,CAPITOLIO,22835.747894311757
845,CAPUTIRA,14888145.762623195
846,CARAI,19004.22445319116
847,CARANDAI,87819.5251851852
848,CARANGOLA,151569.94705882354
849,CARATINGA,842109.2767137904
850,CARBONITA,2316439.413705643
851,CAREACU,657412.3088235294
852,CARLOS CHAGAS,77487.86535880709
853,CARMO DA CACHOEIRA,1018823.3902439025
854,CARMO DA MATA,129932.86141666667
855,CARMO DE MINAS,120500.0
856,CARMO DO CAJURU,151661.40427350427
857,CARMO DO PARANAIBA,514358.4887755102
858,CARMO DO RIO CLARO,28611563.032018125
859,CARMOPOLIS DE MINAS,52162.59416666666
860,CARNEIRINHO,15814.592857142858
861,CARRANCAS,7691.751052896725
862,CARVALHOS,43311.72493333334
863,CASSIA,334372.2
864,CATAGUASES,86893.50973371218
865,CATAS ALTAS,167062.73666666666
866,CATAS ALTAS DA NORUEGA,142635.839996348
867,CATUJI,25466.06990999578
868,CAXAMBU,14734637.116161615
869,CENTRALINA,81672.4622368421
870,CHAPADA GAUCHA,16954076.91847962
871,CHIADOR,1374099.2503472222
872,CIPOTANEA,143838300.77267456
873,CLARAVAL,72055.9039878886
874,CLAUDIO,102035.7111111111
875,COIMBRA,179.0089268292683
876,COLUNA,1358756.482352941
877,COMERCINHO,4117462.7701375247
878,CONCEICAO DA APARECIDA,56071.48287441236
879,CONCEICAO DAS ALAGOAS,205806.11166666666
880,CONCEICAO DO MATO DENTRO,531818.2222222222
881,CONCEICAO DO PARA,1230007.1526923077
882,CONCEICAO DO RIO VERDE,17996617.35425935
883,CONCEICAO DOS OUROS,135190.6147385103
884,CONFINS,1430050.385152174
885,CONGONHAL,121048.9820267018
886,CONGONHAS,1068978.70890625
887,CONQUISTA,51604.61954022989
888,CONSELHEIRO LAFAIETE,96862.16597484756
889,CONSELHEIRO PENA,87181.35283148469
890,CONTAGEM,156820.36666666667
891,CORACAO DE JESUS,3865350.475840218
892,CORDISBURGO,5454989.742202384
893,CORINTO,360.1422533333333
894,COROMANDEL,929207.8981142071
895,CORONEL FABRICIANO,109701.70510216076
896,CORONEL XAVIER CHAVES,107977.79629629629
897,CORREGO FUNDO,153044.9155
898,CORREGO NOVO,599233034.825
899,CRISOLITA,15951.318500000001
900,CRISTAIS,54554434.1784375
901,CRISTIANO OTONI,73302.79236111112
902,CRISTINA,648449.9413375049
903,CRUCILANDIA,69809.36984615384
904,CRUZEIRO DA FORTALEZA,8295.608583333335
905,CRUZILIA,172038.33826086955
906,CUPARAQUE,111.32749694444445
907,CURRAL DE DENTRO,231886.867920188
908,CURVELO,160882.6852734664
909,DELFIM MOREIRA,2991.1886875
910,DELFINOPOLIS,11625.931285714285
911,DELTA,537916.9279069768
912,DESCOBERTO,1664072.081521739
913,DESTERRO DE ENTRE RIOS,1395320.8093023256
914,DIAMANTINA,44776.18125
915,DIOGO DE VASCONCELOS,803271.9678571429
916,DIONISIO,453886.93929325347
917,DIVINESIA,224404.815015774
918,DIVINO,571406.1017543859
919,DIVINOLANDIA DE MINAS,2370654.3333333335
920,DIVINOPOLIS,138706.10176470588
921,DIVISA ALEGRE,5606245.396239131
922,DIVISA NOVA,6288243.82239884
923,DIVISOPOLIS,603968.1751824818
924,DOM CAVATI,22232.11712749616
925,DOM SILVERIO,307099.99214285717
926,DONA EUSEBIA,2206.723404255319
927,DORES DE CAMPOS,253364.38107843138
928,DORES DE GUANHAES,22098735.227272727
929,DORES DO INDAIA,39348.37497777778
930,DORESOPOLIS,43210.931512692645
931,DOURADOQUARA,4668.738404255319
932,ELOI MENDES,68892.75691093288
933,ENGENHEIRO CALDAS,244507.14523856394
934,ENGENHEIRO NAVARRO,33327.9849776791
935,ENTRE RIOS DE MINAS,273435.8381381595
936,ERVALIA,31545.946857142855
937,ESMERALDAS,24756.20727188082
938,ESPERA FELIZ,547842.73
939,ESPINOSA,45690.997405788046
940,ESPIRITO SANTO DO DOURADO,7910.592608741351
941,ESTIVA,1305517.701309329
942,ESTRELA DO INDAIA,600605.8648668731
943,ESTRELA DO SUL,90286.64589669045
944,EUGENOPOLIS,27502.422400000003
945,EXTREMA,291834.4846153846
946,FAMA,52641.28489886925
947,FARIA LEMOS,60403.102906287066
948,FELIXLANDIA,1121333.0714285714
949,FERVEDOURO,365313.6728669872
950,FLORESTAL,722882.1989634361
951,FORMIGA,45483.826944444445
952,FORTALEZA DE MINAS,621228.9295918368
953,FORTUNA DE MINAS,146788.99082568806
954,FRANCISCO SA,2846563.242029283
955,FRANCISCOPOLIS,70917.43675000001
956,FREI INOCENCIO,17608.534750000003
957,FRONTEIRA,22516.693434343437
958,FRUTAL,15124.14915273802
959,GOIANA,75422.07246376813
960,GOUVEIA,1001348.8695652174
961,GOVERNADOR VALADARES,131987.94334407736
962,GRAO MOGOL,315258.28279032256
963,GUANHAES,88000.66799007443
964,GUAPE,248.60905897435896
965,GUARACIAMA,368370.25242672174
966,GUARANESIA,62181.63860441475
967,GUARANI,5628.154496212121
968,GUARARA,2798044.2321856725
969,GUARDA-MOR,465147.37799999997
970,GUAXUPE,147818.43958333335
971,GUIDOVAL,19167.867063492064
972,GUIMARANIA,579962.1431388012
973,GUIRICEMA,106841.26218229043
974,HELIODORA,26476.875
975,IAPU,386287.5416666667
976,IBERTIOGA,3495149.2277499996
977,IBIA,1787967.1208333336
978,IBIRACI,143112.65473684212
979,IBIRITE,73838.61166666666
980,IBITURUNA,5866424.578125
981,IGARAPE,230583.09086713288
982,IGARATINGA,48709.0305
983,IGUATAMA,2497881.0312297735
984,IJACI,144392.9603698811
985,ILICINEA,368766.7870037854
986,IMBE DE MINAS,1575020.4765059869
987,INCONFIDENTES,45978.99143782383
988,INDIANOPOLIS,354656.10576923075
989,INGAI,13602.496
990,INHAPIM,157129.64666666667
991,INHAUMA,2823.721444761905
992,INIMUTABA,50327.400406504064
993,IPABA,1544837.6438794017
994,IPANEMA,114608.87107193278
995,IPATINGA,222678.75791073887
996,ITABIRA,736660.7723577236
997,ITABIRINHA,50245.686904761904
998,ITABIRITO,75649.0496260997
999,ITACAMBIRA,16560.135440180587
1000,ITACARAMBI,1020835.1832296802
1001,ITAGUARA,602587.1196369863
1002,ITAJUBA,211689.30037572252
1003,ITAMARANDIBA,7852.8294
1004,ITAMARATI DE MINAS,2217655.39408867
1005,ITAMBACURI,80875.74
1006,ITAMOGI,610333500.6423612
1007,ITAMONTE,36700.44219104308
1008,ITANHANDU,917109.5279999999
1009,ITANHOMI,10878.7921875
1010,ITAOBIM,153789.843
1011,ITAPAGIPE,39170.620896613196
1012,ITAPECERICA,144372.41644444445
1013,ITAPEVA,125637.592
1014,ITATIAIUCU,103066.71382156656
1015,ITAU DE MINAS,5086.8804045512015
1016,ITAUNA,261460.662
1017,ITAVERAVA,5807212983.152778
1018,ITINGA,8919010.156887755
1019,ITUETA,495811.78352941177
1020,ITUIUTABA,124082.19999999998
1021,ITUMIRIM,2531792.7875617137
1022,ITURAMA,388541.9673913043
1023,ITUTINGA,90737.96765961412
1024,JABOTICATUBAS,133784.06451810693
1025,JACUI,387107.4455869919
1026,JACUTINGA,399482.466
1027,JAGUARACU,192255.79725
1028,JAIBA,27152.712282871344
1029,JANAUBA,287422.66131578945
1030,JANUARIA,146728.9818181818
1031,JAPARAIBA,94416.37557700378
1032,JAPONVAR,81308.1700423351
1033,JECEABA,52554.401950746265
1034,JEQUERI,135429255.45
1035,JEQUITAI,1815933.4796611655
1036,JEQUITIBA,117987.2936051862
1037,JEQUITINHONHA,352.867776228117
1038,JOANESIA,16692.949092878418
1039,JOAO MONLEVADE,94749.4942093949
1040,JOAO PINHEIRO,230002.56140180642
1041,JUATUBA,45417.232777777775
1042,JUIZ DE FORA,260229.45570856874
1043,JURUAIA,18042.571557560135
1044,LADAINHA,5235.43888242142
1045,LAGAMAR,137563.841
1046,LAGOA DA PRATA,54388.23333333334
1047,LAGOA DOURADA,125755.30450275348
1048,LAGOA FORMOSA,225239.14774965675
1049,LAGOA GRANDE,94492.82
1050,LAJINHA,9347526.472916666
1051,LAMBARI,785783.2277751196
1052,LASSANCE,17.707760416666666
1053,LAVRAS,242214.6584375
1054,LEANDRO FERREIRA,7616816.5171503965
1055,LEOPOLDINA,80940.40333333334
1056,LIBERDADE,12993.51748
1057,LIMA DUARTE,5362153.391362126
1058,LIMEIRA DO OESTE,166520.66047745358
1059,LUISBURGO,2884796.0337171056
1060,LUISLANDIA,25474.715863636364
1061,LUMINARIAS,687741746.7679421
1062,LUZ,177292.03906929135
1063,MACHADO,777729.4257129715
1064,MADRE DE DEUS DE MINAS,31498.12866929348
1065,MALACACHETA,23625.73875
1066,MANGA,212388.19642857142
1067,MANHUACU,408453.550295858
1068,MANHUMIRIM,1027917.7600541995
1069,MANTENA,3378791.5511818184
1070,MAR DE ESPANHA,179683.115
1071,MARAVILHAS,445346.38
1072,MARIA DA FE,28080.121792567566
1073,MARIANA,70499.24797219003
1074,MARILAC,48639.11
1075,MARIO CAMPOS,296030.26666666666
1076,MARIPA DE MINAS,163592.25304241755
1077,MARLIERIA,10919.566197329463
1078,MARTINHO CAMPOS,147312.82890640874
1079,MATEUS LEME,315054.4489536818
1080,MATHIAS LOBATO,1189002250.0
1081,MATIAS BARBOSA,492805.94444444444
1082,MATIPO,2610278.583955533
1083,MATO VERDE,13629309.723004695
1084,MATOZINHOS,93876.39891325204
1085,MATUTINA,279538.96280221536
1086,MEDEIROS,511802.08564431936
1087,MEDINA,4569068.218554572
1088,MENDES PIMENTEL,660.3130039067096
1089,MERCES,48024699.199999996
1090,MESQUITA,414890.63437248755
1091,MINAS NOVAS,7790.307624434388
1092,MINDURI,2147214.038709509
1093,MIRABELA,392318.00069043745
1094,MIRADOURO,7627505.221518987
1095,MIRAI,18291.986064935067
1096,MOEMA,78172.81654413701
1097,MONSENHOR PAULO,765950.3370435282
1098,MONTE ALEGRE DE MINAS,36485.02
1099,MONTE AZUL,102349.97744807122
1100,MONTE BELO,143150.4741118164
1101,MONTE CARMELO,963434.8220564106
1102,MONTE FORMOSO,317782.27672644815
1103,MONTE SANTO DE MINAS,182522.7684375
1104,MONTE SIAO,56297.3696060606
1105,MONTES CLAROS,320594.58455807046
1106,MORADA NOVA DE MINAS,487378.6841101695
1107,MORRO DO PILAR,11240122.19325
1108,MURIAE,131982.85
1109,MUTUM,2149972.6368476474
1110,MUZAMBINHO,4155785.0666666664
1111,NACIP RAYDAN,75702.89494163424
1112,NANUQUE,29866.755980861246
1113,NAQUE,45135.57072987209
1114,NAZARENO,4946.850383631714
1115,NEPOMUCENO,85025.48039215687
1116,NOVA ERA,241796.59444444446
1117,NOVA LIMA,208391.7563442029
1118,NOVA MODICA,295733.83170451387
1119,NOVA PONTE,630621.8344285714
1120,NOVA PORTEIRINHA,36245158.65886281
1121,NOVA RESENDE,134032.1907748049
1122,NOVA SERRANA,240406.19779755716
1123,NOVA UNIAO,20788183.785
1124,NOVO CRUZEIRO,330567.94166666665
1125,NOVO ORIENTE DE MINAS,131116667.90293916
1126,NOVORIZONTE,8921.052806666667
1127,OLHOS-D'AGUA,177678.59
1128,OLIMPIO NORONHA,14550499.709588755
1129,OLIVEIRA,340369.0064377682
1130,OLIVEIRA FORTES,1068.6112604096559
1131,ONCA DE PITANGUI,14135.967275938123
1132,ORATORIOS,215748613.3006448
1133,ORIZANIA,2771072.6325
1134,OURO BRANCO,101943.87777777777
1135,OURO FINO,110731.91642857142
1136,OURO PRETO,645775.8849066128
1137,PADRE PARAISO,267537.65694444446
1138,PAINEIRAS,1421428.72
1139,PAINS,117561.65900000001
1140,PAPAGAIOS,308369.947491392
1141,PARA DE MINAS,58951.19665735104
1142,PARACATU,111172.88
1143,PARAGUACU,3143750.2210526317
1144,PARAISOPOLIS,178956.6091461975
1145,PARAOPEBA,126585.86369834712
1146,PASSA QUATRO,497738.5783284458
1147,PASSA TEMPO,689267.2216582064
1148,PASSA-VINTE,462532.78140262584
1149,PASSOS,351879.20416666666
1150,PATOS DE MINAS,171198.31151059087
1151,PATROCINIO,57200.842383368945
1152,PATROCINIO DO MURIAE,119375.23918141592
1153,PAULA CANDIDO,189617.15061123268
1154,PAULISTAS,146172.5405542265
1155,PECANHA,186648.57653061225
1156,PEDRA AZUL,385446.1784776964
1157,PEDRA BONITA,72.89233463559208
1158,PEDRA DO INDAIA,7847230.225
1159,PEDRALVA,48178.439686241254
1160,PEDRO LEOPOLDO,238029.20373366014
1161,PEQUERI,4042.7484999999997
1162,PEQUI,899.9028396226415
1163,PERDIGAO,116628.1476101175
1164,PERDIZES,64240582183.24
1165,PERDOES,100113.06604230488
1166,PERIQUITO,3401.1626572327045
1167,PIEDADE DE CARATINGA,117371.47626492326
1168,PIEDADE DO RIO GRANDE,500210.4765
1169,PIMENTA,1563016.8262376236
1170,PINTOPOLIS,8550.769166666667
1171,PIRACEMA,8224.605133333333
1172,PIRAJUBA,1509933.8294413553
1173,PIRANGA,4787.594954128441
1174,PIRANGUCU,144623169.1238739
1175,PIRANGUINHO,451.29925909090906
1176,PIRAPETINGA,580400997.0255556
1177,PIRAPORA,189139.47308333332
1178,PIRAUBA,305509.8043354037
1179,PITANGUI,222350.29424665548
1180,PIUMHI,211547.54244444444
1181,PLANURA,472958.591
1182,POCO FUNDO,35742.706666666665
1183,POCOS DE CALDAS,232289.63
1184,POCRANE,4271.282838116268
1185,POMPEU,146150.34946270325
1186,PONTE NOVA,2740465.79625
1187,PONTO DOS VOLANTES,42620.06858054227
1188,PORTEIRINHA,2063893.5160657114
1189,PORTO FIRME,3746806.75
1190,POTE,1520.3423586065574
1191,POUSO ALEGRE,327831.3937184521
1192,POUSO ALTO,13582928.0
1193,PRADOS,6527346.15
1194,PRATA,198529.22
1195,PRATAPOLIS,29756.13806326756
1196,PRATINHA,354.72448945202296
1197,PRESIDENTE BERNARDES,95565.19968659595
1198,PRESIDENTE KUBITSCHEK,12172048.030728653
1199,PRESIDENTE OLEGARIO,6314.2095238095235
1200,PRUDENTE DE MORAIS,475846.7447942852
1201,QUARTEL GERAL,376923.6938945551
1202,RAPOSOS,112621679.02239801
1203,RAUL SOARES,25886.87562091503
1204,RECREIO,187384.60588956685
1205,REDUTO,60308.87125
1206,RESENDE COSTA,2442073.571213763
1207,RESPLENDOR,63646.314537190476
1208,RESSAQUINHA,777543.2454268398
1209,RIACHO DOS MACHADOS,12470.318
1210,RIBEIRAO DAS NEVES,381652.476045082
1211,RIBEIRAO VERMELHO,544131.0241189229
1212,RIO ACIMA,2442298.896551724
1213,RIO CASCA,268335.47118438967
1214,RIO MANSO,72242.20592357911
1215,RIO NOVO,183690.13749463364
1216,RIO PARANAIBA,35134.133207988765
1217,RIO PARDO DE MINAS,58072.760026971286
1218,RIO PIRACICABA,328692.6298345588
1219,RIO POMBA,32742.259149507074
1220,RIO PRETO,117841.79279279278
1221,RITAPOLIS,14913.137716815516
1222,RODEIRO,35444.3
1223,ROMARIA,6411709.349012195
1224,RUBELITA,11588.913636363637
1225,RUBIM,130370.0048100048
1226,SABARA,251806.09061532802
1227,SABINOPOLIS,1028.2444444444445
1228,SACRAMENTO,32511.070233333332
1229,SALINAS,167509.81865284973
1230,SALTO DA DIVISA,1227827.7166666668
1231,SANTA BARBARA DO LESTE,784.5514896212064
1232,SANTA BARBARA DO MONTE VERDE,489711.29986684455
1233,SANTA CRUZ DE MINAS,311851.7120526316
1234,SANTA CRUZ DO ESCALVADO,32782.69825581396
1235,SANTA FE DE MINAS,10600205.496793248
1236,SANTA JULIANA,4700.120142561508
1237,SANTA MARIA DE ITABIRA,179705.646
1238,SANTA RITA DE CALDAS,55460.51526934153
1239,SANTA RITA DE IBITIPOCA,97081.40080385852
1240,SANTA RITA DE JACUTINGA,783480523.7259036
1241,SANTA RITA DE MINAS,19287.88339070568
1242,SANTA RITA DO ITUETO,37376363.27255555
1243,SANTA RITA DO SAPUCAI,85855.37994530206
1244,SANTA VITORIA,44717151.37254902
1245,SANTANA DA VARGEM,8196519.836065364
1246,SANTANA DE PIRAPAMA,4543.281530841122
1247,SANTANA DO JACARE,158.57752727272728
1248,SANTANA DO MANHUACU,14525202.541466579
1249,SANTANA DO PARAISO,153864.95833333334
1250,SANTO ANTONIO DO AMPARO,83003.41244019139
1251,SANTO ANTONIO DO GRAMA,8617311.374956045
1252,SANTO ANTONIO DO MONTE,484181.23608657246
1253,SANTOS DUMONT,70520.72280825501
1254,SAO BRAS DO SUACUI,384584.2260508366
1255,SAO DOMINGOS DO PRATA,32150.070106561972
1256,SAO FELIX DE MINAS,5529260.544747082
1257,SAO FRANCISCO,2693.549037037037
1258,SAO FRANCISCO DE PAULA,520110.7916666667
1259,SAO FRANCISCO DE SALES,123859.2626763129
1260,SAO FRANCISCO DO GLORIA,81669.31895351848
1261,SAO GERALDO,393863.3025
1262,SAO GONCALO DO ABAETE,136657.12299938855
1263,SAO GONCALO DO PARA,76935.64677288684
1264,SAO GONCALO DO RIO ABAIXO,60425.830618892505
1265,SAO GONCALO DO SAPUCAI,135867.6656976744
1266,SAO GOTARDO,128003.48422413794
1267,SAO JOAO BATISTA DO GLORIA,6685889.173529412
1268,SAO JOAO DA MATA,134499867.92717856
1269,SAO JOAO DEL REI,26048.535
1270,SAO JOAO DO MANHUACU,2045780.730482602
1271,SAO JOAO DO ORIENTE,36012.92084388186
1272,SAO JOAO DO PARAISO,32388.21127991476
1273,SAO JOAO EVANGELISTA,1405077.788158284
1274,SAO JOAO NEPOMUCENO,37736.49794117647
1275,SAO JOAQUIM DE BICAS,182772.34071484255
1276,SAO JOSE DA BARRA,30953.35592292587
1277,SAO JOSE DA LAPA,124807.96093788257
1278,SAO JOSE DA SAFIRA,8855966.797638068
1279,SAO JOSE DA VARGINHA,102973.05782852834
1280,SAO JOSE DO GOIABAL,149489.02320620688
1281,SAO LOURENCO,1077556.130769231
1282,SAO PEDRO DA UNIAO,67228799.22525
1283,SAO PEDRO DOS FERROS,1168381.8294545454
1284,SAO ROQUE DE MINAS,89358.29903571428
1285,SAO SEBASTIAO DA BELA VISTA,290769.2380952381
1286,SAO SEBASTIAO DO MARANHAO,2281666.8714285716
1287,SAO SEBASTIAO DO OESTE,15019.22671009772
1288,SAO SEBASTIAO DO PARAISO,81631.91013926003
1289,SAO THOME DAS LETRAS,47379.87771373193
1290,SAO TIAGO,8379286279.6
1291,SAO TOMAS DE AQUINO,43598.24286878566
1292,SAO VICENTE DE MINAS,2029.4404347826087
1293,SAPUCAI-MIRIM,18334948.26666667
1294,SARZEDO,74020.79976459511
1295,SENADOR AMARAL,19483.898389929742
1296,SENADOR CORTES,905025.9717358553
1297,SENADOR FIRMINO,54203.56573915663
1298,SENADOR MODESTINO GONCALVES,918828102.1613929
1299,SENHORA DE OLIVEIRA,374.3883059120205
1300,SENHORA DOS REMEDIOS,96263.00419207317
1301,SERITINGA,32473.668443548435
1302,SERRA DOS AIMORES,1298974.556388889
1303,SERRANIA,188323.25417948718
1304,SERRO,2231330.0536355153
1305,SETE LAGOAS,315668.15555555554
1306,SILVIANOPOLIS,32218.7455754868
1307,SIMAO PEREIRA,49554.81362177149
1308,SIMONESIA,1771400.8235294118
1309,SOLEDADE DE MINAS,111130.64157706093
1310,TABULEIRO,383407.6666666667
1311,TAIOBEIRAS,31073.249581239532
1312,TAPIRA,614357.85
1313,TAQUARACU DE MINAS,7765.64
1314,TARUMIRIM,6292.4914748438005
1315,TEIXEIRAS,482436.29999999993
1316,TEOFILO OTONI,84027.89969186152
1317,TIMOTEO,107098.75595873786
1318,TIRADENTES,942820.4671641791
1319,TIROS,11908.48631050725
1320,TOCANTINS,23291.340833333335
1321,TOLEDO,181636.27265027323
1322,TOMBOS,245602.1125
1323,TRES CORACOES,224102.75659111934
1324,TRES MARIAS,109391.58503736104
1325,TRES PONTAS,192866.5234924187
1326,TUMIRITINGA,2934082.752293578
1327,TUPACIGUARA,18523.317351521902
1328,TURMALINA,910.9355499999999
1329,TURVOLANDIA,4186.451428571429
1330,UBA,164770.3085576923
1331,UBAI,65428.01928571428
1332,UBAPORANGA,22452.9191
1333,UBERABA,93606.3268
1334,UBERLANDIA,170145.7058068281
1335,UNAI,732627.234299517
1336,UNIAO DE MINAS,1332504.9833333334
1337,URUCANIA,539487.2
1338,URUCUIA,20936.11930994152
1339,VARGEM ALEGRE,137334257.79368135
1340,VARGEM GRANDE DO RIO PARDO,301563691.30304843
1341,VARGINHA,556170.8523809523
1342,VARJAO DE MINAS,437120.32876712334
1343,VARZEA DA PALMA,120301.30858738712
1344,VAZANTE,78992.67080380826
1345,VERDELANDIA,49220.93287878788
1346,VERISSIMO,223765.4093023256
1347,VESPASIANO,136775.397817248
1348,VIRGEM DA LAPA,708504.6086805555
1349,VIRGINOPOLIS,1414311.347727273
1350,VIRGOLANDIA,2915614.46547619
1351,VISCONDE DO RIO BRANCO,169160.5779310345
1352,VOLTA GRANDE,1796498.31375
1353,ABAETETUBA,540744108.4356352
1354,ABEL FIGUEIREDO,31992.203333333335
1355,ACARA,113729.25177072489
1356,AFUA,4714108.859862319
1357,ALENQUER,26825.50410034332
1358,ALMEIRIM,83025.50833333333
1359,ALTAMIRA,18375.97164361702
1360,ANANINDEUA,218648.68065967015
1361,ANAPU,19387.540140754838
1362,AVEIRO,38906.51136363636
1363,BAIAO,783766.5332990033
1364,BARCARENA,235821.53333333335
1365,BELEM,215996.85610068025
1366,BELTERRA,544.2425105758439
1367,BENEVIDES,28910.32462647643
1368,BRAGANCA,1037896.8353102811
1369,BREU BRANCO,97499.48333333334
1370,BREVES,4195.37269427537
1371,BUJARU,18685.569613542426
1372,CACHOEIRA DO PIRIA,933167.5
1373,CAMETA,463583.2418455497
1374,CANAA DOS CARAJAS,321767.7571884984
1375,CAPANEMA,249256.7603903459
1376,CASTANHAL,169720.9807599309
1377,CONCEICAO DO ARAGUAIA,171947.3379705882
1378,CONCORDIA DO PARA,172989.49758362785
1379,CUMARU DO NORTE,13428265.336705256
1380,CURIONOPOLIS,4797239.345875543
1381,DOM ELISEU,355782.74275862065
1382,ELDORADO DOS CARAJAS,41854.530303030304
1383,FLORESTA DO ARAGUAIA,10528.989394608927
1384,GOIANESIA DO PARA,901799.051
1385,IGARAPE-ACU,4148456.625308918
1386,IGARAPE-MIRI,129018.05106029968
1387,INHANGAPI,23049190.0
1388,IPIXUNA DO PARA,1240588.1712154206
1389,IRITUIA,9732.099777777777
1390,ITAITUBA,11008.457142857143
1391,ITUPIRANGA,372479.6616666667
1392,JACAREACANGA,465871.2157534247
1393,JURUTI,32909.70444444445
1394,MAE DO RIO,529576746.5
1395,MARABA,79626.71410186199
