Municipio,Setor,Numero de empresas,Mediana_Ecoeficiencia
CAMOCIM,Manufacturing,5,186.23175245710476
CAMPOS SALES,Mining,6,201.52310801775968
CANINDE,Manufacturing,14,4364.383796296296
CANINDE,Trade,12,2054.07468443375
CANINDE,OtherServices,5,4175.180227272727
CARIDADE,Trade,4,83292.14654634033
CASCAVEL,Manufacturing,99,345.7875785714285
CASCAVEL,Utilities,26,32.61591406582137
CASCAVEL,Trade,3,367.06890664556965
CASCAVEL,Business,3,21306.84887459807
CASCAVEL,Transport,26,164.7399362355349
CASCAVEL,Agriculture,4,51685.21560648432
CASCAVEL,Mining,8,40.740345500000004
CATARINA,Agriculture,4,14940.293172366102
CAUCAIA,Manufacturing,215,281.25219791801374
CAUCAIA,Utilities,56,933.8498537283076
CAUCAIA,Trade,13,1381.1221618627371
CAUCAIA,Business,7,2496.621
CAUCAIA,Construction,13,35502.84224713776
CAUCAIA,Government,4,94100.65052443872
CAUCAIA,Mining,21,53.17123476697168
CHOROZINHO,Manufacturing,7,314.1849732451999
CHOROZINHO,Mining,3,52201.033644859825
CRATEUS,Manufacturing,6,212.4830713146706
